z_m,z_mm,offset_D_mm,r_mm,theta_deg,current_signed_peak,current_peak_abs,current_signed_norm,current_abs_norm,current_signed_side_norm,current_abs_side_norm,dipole_signed,dipole_abs,dipole_signed_norm,dipole_abs_norm,dipole_signed_side_norm,dipole_abs_side_norm,side,without_dipole_signed_peak,without_dipole_peak_abs,without_dipole_signed_norm,without_dipole_abs_norm,without_dipole_signed_side_norm,without_dipole_abs_side_norm,snapshot_index,snapshot_Time_s,snapshot_Porosity
-0.05499999999999998,-54.99999999999998,45.0,71.06335201775946,140.71059313749964,-2945081574609499.5,2945081574609499.5,-0.18201794232064059,0.18201794232064059,-0.18201794232064059,0.18201794232064059,-153.2588711293706,153.2588711293706,-0.8065525456673827,0.8065525456673827,-0.8065525456673827,0.8065525456673827,fluid/reflected,3651444150080251.5,3651444150080251.5,0.08399956188665277,0.08399956188665277,0.08399956188665277,0.08399956188665277,24,5769.2,0.75115
-0.05749999999999998,-57.49999999999998,45.0,73.01540933255114,141.95295746817393,-2578709146140579.5,2578709146140579.5,-0.15937464573834775,0.15937464573834775,-0.15937464573834775,0.15937464573834775,-147.71488881736673,147.71488881736673,-0.7773763354165117,0.7773763354165117,-0.7773763354165117,0.7773763354165117,fluid/reflected,3317195325683447.0,3317195325683447.0,0.07631034259246111,0.07631034259246111,0.07631034259246111,0.07631034259246111,24,5769.2,0.75115
-0.059999999999999984,-59.999999999999986,45.0,74.99999999999999,143.13010235415598,-2255459652951369.5,2255459652951369.5,-0.13939652081517262,0.13939652081517262,-0.13939652081517262,0.13939652081517262,-142.22222222222229,142.22222222222229,-0.7484701834125841,0.7484701834125841,-0.7484701834125841,0.7484701834125841,fluid/reflected,3013426189761894.5,3013426189761894.5,0.06932229258174503,0.06932229258174503,0.06932229258174503,0.06932229258174503,24,5769.2,0.75115
-0.062499999999999986,-62.499999999999986,45.0,77.01460900374681,144.24611274556324,-1971243683913632.0,1971243683913632.0,-0.1218308254181698,0.1218308254181698,-0.1218308254181698,0.1218308254181698,-136.8234927631603,136.8234927631603,-0.7200583925877626,0.7200583925877626,-0.7200583925877626,0.7200583925877626,fluid/reflected,2737616426953001.0,2737616426953001.0,0.06297743331845888,0.06297743331845888,0.06297743331845888,0.06297743331845888,24,5769.2,0.75115
-0.06499999999999999,-64.99999999999999,45.0,79.05694150420948,145.30484646876602,-1722034150474179.5,1722034150474179.5,-0.10642866920137618,0.10642866920137618,-0.10642866920137618,0.10642866920137618,-131.55075066300464,131.55075066300464,-0.6923096330400151,0.6923096330400151,-0.6923096330400151,0.6923096330400151,fluid/reflected,2487375688985461.5,2487375688985461.5,0.05722077609148089,0.05722077609148089,0.05722077609148089,0.05722077609148089,24,5769.2,0.75115
-0.06749999999999999,-67.49999999999999,45.0,81.12490369793974,146.30993247402023,-1503989919572756.2,1503989919572756.2,-0.09295265461973388,0.09295265461973388,-0.09295265461973388,0.09295265461973388,-126.42739515104941,126.42739515104941,-0.6653470474482268,0.6653470474482268,-0.6653470474482268,0.6653470474482268,fluid/reflected,2260459297656668.0,2260459297656668.0,0.05200068325339107,0.05200068325339107,0.05200068325339107,0.05200068325339107,24,5769.2,0.75115
-0.06999999999999999,-69.99999999999999,45.0,83.21658488546618,147.2647737278924,-1313529592402922.2,1313529592402922.2,-0.0811814367546512,0.0811814367546512,-0.0811814367546512,0.0811814367546512,-121.46981593885252,121.46981593885252,-0.639256889635634,0.639256889635634,-0.639256889635634,0.639256889635634,fluid/reflected,2054775808754463.2,2054775808754463.2,0.04726904222453303,0.04726904222453303,0.04726904222453303,0.04726904222453303,24,5769.2,0.75115
-0.0725,-72.5,45.0,85.33024082938005,148.17255342332692,-1147369690117323.5,1147369690117323.5,-0.07091208334489596,0.07091208334489596,-0.07091208334489596,0.07091208334489596,-116.68877819029963,116.68877819029963,-0.6140958132254334,0.6140958132254334,-0.6140958132254334,0.6140958132254334,fluid/reflected,1868388719491443.2,1868388719491443.2,0.042981304771646606,0.042981304771646606,0.042981304771646606,0.042981304771646606,24,5769.2,0.75115
-0.075,-75.0,45.0,87.46427842267951,149.03624346792648,-1002538164029647.8,1002538164029647.8,-0.06196090977167079,0.06196090977167079,-0.06196090977167079,0.06196090977167079,-112.09057852451556,112.09057852451556,-0.5898969553153133,0.5898969553153133,-0.5898969553153133,0.5898969553153133,fluid/reflected,1699514050710378.8,1699514050710378.8,0.03909643138776882,0.03909643138776882,0.03909643138776882,0.03909643138776882,24,5769.2,0.75115
-0.0775,-77.5,45.0,89.6172416446746,149.85861444792468,-876371400285702.4,876371400285702.4,-0.054163293935181676,0.054163293935181676,-0.054163293935181676,0.054163293935181676,-107.67800113433022,107.67800113433022,-0.5666749682239163,0.5666749682239163,-0.5666749682239163,0.5666749682239163,fluid/reflected,1546515109062330.2,1546515109062330.2,0.03557677079888232,0.03557677079888232,0.03557677079888232,0.03557677079888232,24,5769.2,0.75115
-0.08,-80.0,45.0,91.7877987534291,150.64224645720873,-766500704692613.8,766500704692613.8,-0.04737284096246796,0.04737284096246796,-0.04737284096246796,0.04737284096246796,-103.45110232932335,103.45110232932335,-0.5444301482905964,0.5444301482905964,-0.5444301482905964,0.5444301482905964,fluid/reflected,1407895406048462.0,1407895406048462.0,0.032387897070177765,0.032387897070177765,0.032387897070177765,0.032387897070177765,24,5769.2,0.75115
