Pe_label,run_dir,Time_s,Time_min,Porosity_raw,Porosity_used,valid_poroelastic,Permeability_mD,k0_m2,Tortuosity,OutletHConc_raw,ElectrolyteConcentration_input_molL,FluidConductivity_input_S_m,cH_molL,pH,C_molL,zeta,omega0_rad_s,theta_deg,omega_t,Lambda_m,L_abs,sigma_abs,RE_real,RE_imag,RE_abs,TTM_real,TTM_imag,TTM_abs,matrix_cond,RE_abs_norm,TTM_abs_norm,L_abs_norm,sigma_abs_norm,Amax_waveform_schakel2011,Amax_waveform_schakel2011_RE,Amax_waveform_schakel2011_TE,Amax_waveform_schakel2011_RE_fixed_receiver_z_m,Amax_waveform_schakel2011_TE_fixed_receiver_z_m,Amax_waveform_schakel2011_RE_fixed_receiver_distance_m,Amax_waveform_schakel2011_TE_fixed_receiver_distance_m,Amax_waveform_spectral,Amax_waveform_spectral_RE,Amax_waveform_spectral_TE,Amax_waveform_schakel2011_norm,Amax_waveform_schakel2011_RE_norm,Amax_waveform_schakel2011_TE_norm,Amax_waveform_spectral_norm,Amax_waveform_spectral_RE_norm,Amax_waveform_spectral_TE_norm
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,31.437372693120285,0.5239562115520048,0.71995,0.71995,True,113296.29046926265,1.1181474886768324e-10,1.1134081957225077,1.6009719084858663e-05,,,0.0160097190848586,1.7956162883783953,0.0170097190848586,0.0013993160029678,3141592.653589793,45.0,5782.941906227956,3.71938023377043e-05,1.938711237959793e-11,0.1390309325350651,-1289745.5482674194,-640344.4301474282,1439959.9190590205,2.198496426960889e-11,5.595450293600313e-11,6.01185915732493e-11,4.651972967975683e+26,0.0044454800416137,0.0031931569439179,0.0587156428358128,17.4532576326646,1.4006629937684811e-06,1.4006629937684811e-06,3.137983441309873e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,1.4006629937684811e-06,1.4006629937684811e-06,3.137983441309873e-07,0.0049104170115236,0.0049104170115236,0.0017223209920912,0.0049104170115236,0.0049104170115236,0.0017223209920912
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,32.19791811442927,0.5366319685738212,0.7234,0.7234,True,118256.91115037524,1.1671050100033514e-10,1.11214731215629,1.6344382215253887e-05,,,0.0163443822152538,1.7866314902305551,0.0173443822152538,0.0014518032565767,3141592.653589793,45.0,5573.220866860277,3.788714379287874e-05,1.986389376354508e-11,0.1426071838972643,-1271554.282020463,-636717.1601522157,1422061.5437303958,4.7701805646084535e-11,9.960193079901077e-11,1.1043553269119388e-10,2.524171427260714e+26,0.0043902237325681,0.0058657060792667,0.0601596188598062,17.90220259221802,1.3978698444813645e-06,1.3978698444813645e-06,2.919645094407551e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,1.3978698444813645e-06,1.3978698444813645e-06,2.919645094407551e-07,0.0049006248432174,0.0049006248432174,0.00160248329209,0.0049006248432174,0.0049006248432174,0.00160248329209
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,33.20073372320823,0.5533455620534705,0.72815,0.72815,True,124072.8299662172,1.2245036679059795e-10,1.1102449023415963,1.6889594351117242e-05,,,0.0168895943511172,1.7723807810498893,0.0178895943511172,0.0015334701169911,3141592.653589793,45.0,5356.017356391366,3.86477313544933e-05,2.0739821180858635e-11,0.1483094953066525,-1249915.625974915,-634286.9698907076,1401645.1163648376,-3.158675037095112e-11,-3.428536933223472e-11,4.6617693521285677e-11,5.9894399787769134e+26,0.0043271936307067,0.00247606618654,0.0628124451486352,18.61804264532732,1.4018972121777212e-06,1.4018972121777212e-06,3.134988293720837e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,1.4018972121777212e-06,1.4018972121777212e-06,3.134988293720837e-07,0.0049147439103562,0.0049147439103562,0.0017206770683218,0.0049147439103562,0.0049147439103562,0.0017206770683218
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,34.017055580959905,0.5669509263493318,0.7321,0.7321,True,127149.1772152936,1.2548648556960236e-10,1.109451783400466,1.7226400112570023e-05,,,0.01722640011257,1.7638054697714658,0.01822640011257,0.0015816756089975,3141592.653589793,45.0,5258.538014428199,3.90042996810772e-05,2.132701382386381e-11,0.1520299957088064,-1228448.662550637,-630355.0157672425,1380736.601392666,-5.876076397924891e-11,-7.212710544854121e-11,9.30330410327964e-11,3.043271865522978e+26,0.004262644343759,0.0049413849062935,0.0645908117680391,19.08509591798552,1.403925024287382e-06,1.403925024287382e-06,3.6166250197719406e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,1.403925024287382e-06,1.403925024287382e-06,3.6166250197719406e-07,0.0049218529745092,0.0049218529745092,0.0019850293376549,0.0049218529745092,0.0049218529745092,0.0019850293376549
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,34.95716705600061,0.5826194509333434,0.73665,0.73665,True,134831.83776713526,1.3306868227420579e-10,1.105975347382415,1.780937302506195e-05,,,0.0178093730250619,1.7493513695063698,0.0188093730250619,0.0016613313069415,3141592.653589793,45.0,5005.4126913658165,3.9978366797030746e-05,2.2061206990402286e-11,0.1583640082775786,-1179541.429669445,-618799.3421322207,1332002.4812776842,-3.822505827985367e-11,-3.2293142612676967e-11,5.004000539868978e-11,5.692955479878194e+26,0.0041121911572159,0.0026578398883119,0.0668143829164858,19.88023661937897,1.394452544897097e-06,1.394452544897097e-06,3.858910368910895e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,1.394452544897097e-06,1.394452544897097e-06,3.858910368910895e-07,0.00488864454097,0.00488864454097,0.0021180106457793,0.00488864454097,0.00488864454097,0.0021180106457793
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,35.75608450548751,0.5959347417581251,0.74055,0.74055,True,141524.38818080406,1.3967371621388016e-10,1.1035202679086875,1.860904100218532e-05,,,0.0186090410021853,1.7302760072126244,0.0196090410021853,0.0017633794638725,3141592.653589793,45.0,4804.623751557616,4.080518033787517e-05,2.311595266052133e-11,0.1663400641773808,-1132164.482394003,-609019.9561617153,1285574.4716653714,-2.652643336561724e-11,-1.1698288785627637e-11,2.899140609926453e-11,9.928345319072864e+26,0.0039688574523179,0.0015398582581067,0.0700087766372599,20.88151134273359,1.391471183563052e-06,1.391471183563052e-06,3.593421956199553e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,1.391471183563052e-06,1.391471183563052e-06,3.593421956199553e-07,0.0048781925425398,0.0048781925425398,0.0019722940494614,0.0048781925425398,0.0048781925425398,0.0019722940494614
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,36.687948054105554,0.6114658009017593,0.74515,0.74515,True,147436.99758912405,1.4550900820275036e-10,1.1035521211589627,1.940219718442136e-05,,,0.0194021971844213,1.7121490859956658,0.0204021971844213,0.0018571033599798,3141592.653589793,45.0,4640.4593791643165,4.1520684618105935e-05,2.407425952449646e-11,0.1741382798504766,-1061600.6104218846,-587401.7846893943,1213275.2007291685,-2.495265367066402e-11,-5.958103823762644e-12,2.5654121040932927e-11,1.1804386245793722e+27,0.0037456533466229,0.0013626006963612,0.0729110966140856,21.86046088105519,1.3814953576144244e-06,1.3814953576144244e-06,3.2452296141140093e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,1.3814953576144244e-06,1.3814953576144244e-06,3.2452296141140093e-07,0.0048432194864513,0.0048432194864513,0.0017811843794215,0.0048432194864513,0.0048432194864513,0.0017811843794215
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,37.47124862312512,0.6245208103854186,0.749,0.749,True,155843.01828335787,1.538051058861719e-10,1.09911534220874,1.98973128244988e-05,,,0.0198973128244988,1.701205572047238,0.0208973128244988,0.0019121492181101,3141592.653589793,45.0,4430.653574394829,4.249238387293194e-05,2.444519878088042e-11,0.1800095073762558,-952046.6759282104,-526966.025404161,1088157.1876692327,-2.2476966087879028e-11,1.1383034478915636e-12,2.2505771243286594e-11,1.538184098574588e+27,0.0033593859078266,0.001195378298844,0.0740345200752578,22.597505830398177,1.3581676056805288e-06,1.3581676056805288e-06,3.372376503851244e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,1.3581676056805288e-06,1.3581676056805288e-06,3.372376503851244e-07,0.0047614375085976,0.0047614375085976,0.0018509705211808,0.0047614375085976,0.0047614375085976,0.0018509705211808
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,38.396762077585045,0.6399460346264174,0.75345,0.75345,True,162009.9974274716,1.598914412941118e-10,1.096640877011584,2.039308525529379e-05,,,0.0203930852552937,1.6905170651494088,0.0213930852552937,0.0019647935392214,3141592.653589793,45.0,4296.994420775556,4.31481916043729e-05,2.4940321454187498e-11,0.1857932294017577,-856292.8464691949,-422094.9738810823,954673.5598569742,-3.69455191280599e-11,-7.377591197731493e-13,3.695288449039734e-11,1.1295536930293504e+27,0.0029472919353018,0.0019627266145206,0.0755340443714292,23.32356577077399,1.3400714162294089e-06,1.3400714162294089e-06,4.089870185539501e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,1.3400714162294089e-06,1.3400714162294089e-06,4.089870185539501e-07,0.004697996240484,0.004697996240484,0.0022447757954204,0.004697996240484,0.004697996240484,0.0022447757954204
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,39.34286361823737,0.6557143936372894,0.7576,0.7576,True,173611.84702470232,1.7134157698471437e-10,1.0942632551728004,2.1679307446409884e-05,,,0.0216793074464098,1.6639545956118196,0.0226793074464098,0.0020908244547321,3141592.653589793,45.0,4040.6886729709886,4.449562366835705e-05,2.5936345575867823e-11,0.1984789258355974,-765240.4536112515,-292854.83905236475,819363.721798531,-7.525440486457612e-12,2.2495904966359118e-11,2.3721256180284303e-11,1.9801366246811965e+27,0.002529560041128,0.0012599379311513,0.0785505945125414,24.91606554095094,1.3025744495410935e-06,1.3025744495410935e-06,4.237948166383134e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,1.3025744495410935e-06,1.3025744495410935e-06,4.237948166383134e-07,0.0045665401058349,0.0045665401058349,0.0023260502252074,0.0045665401058349,0.0045665401058349,0.0023260502252074
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,40.37992551297426,0.672998758549571,0.762,0.762,True,187251.37878816036,1.8480274868316119e-10,1.091753216009846,2.270332821884655e-05,,,0.0227033282188465,1.6439104722726272,0.0237033282188465,0.002181387834903,3141592.653589793,45.0,3776.783281637354,4.602395760948749e-05,2.6375083063473102e-11,0.2091251561420454,-673501.9396372332,-124495.5785561581,684911.6817335997,2.7382990102816528e-11,5.0798953415895146e-11,5.7709287078608346e-11,9.326406552141312e+26,0.002114476362234,0.0030651884207748,0.0798793511172653,26.252540791221268,1.254263387297884e-06,1.254263387297884e-06,3.612201224574141e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,1.254263387297884e-06,1.254263387297884e-06,3.612201224574141e-07,0.0043971721258574,0.0043971721258574,0.0019826012829897,0.0043971721258574,0.0043971721258574,0.0019826012829897
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,41.4521038412143,0.6908683973535718,0.76695,0.76695,True,199695.46882083372,1.9708411108370435e-10,1.089559704366646,2.3802415599322416e-05,,,0.0238024155993224,1.6233789661274731,0.0248024155993224,0.0022700946171353,3141592.653589793,45.0,3571.613087844857,4.7327415704668194e-05,2.6920663573007023e-11,0.2206868479585916,-593188.984916968,113896.95154666853,604024.575161017,3.3973176376237083e-11,6.524220708873425e-11,7.355761210711098e-11,8.67971566321903e+26,0.0018647596769757,0.0039069611201996,0.08153169158493,27.703938564826487,1.209900227715943e-06,1.209900227715943e-06,3.11335890665112e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,1.209900227715943e-06,1.209900227715943e-06,3.11335890665112e-07,0.0042416446260482,0.0042416446260482,0.0017088055119248,0.0042416446260482,0.0042416446260482,0.0017088055119248
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,42.28962497653744,0.7048270829422907,0.77075,0.77075,True,217185.18129219292,2.1434511583198932e-10,1.0871141846789536,2.510645962568456e-05,,,0.0251064596256845,1.6002145247794486,0.0261064596256845,0.0023652348558965,3141592.653589793,45.0,3307.6898380813377,4.917932957004029e-05,2.718912704994673e-11,0.233966021790345,-538934.6758067129,371122.81717020826,654356.7300878312,-1.4106649704107443e-10,-5.5662530816229095e-11,1.5165115866457176e-10,4.769477569047586e+26,0.0020201463562971,0.0080548452262553,0.0823447577764192,29.37094056077495,1.1523029798710517e-06,1.1523029798710517e-06,3.3645585780523414e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,1.1523029798710517e-06,1.1523029798710517e-06,3.3645585780523414e-07,0.0040397213176629,0.0040397213176629,0.0018466795559893,0.0040397213176629,0.0040397213176629,0.0018466795559893
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,43.29222382848644,0.7215370638081072,0.77455,0.77455,True,227533.2381453031,2.2455785425004844e-10,1.084465149195878,2.562805874741068e-05,,,0.0256280587474106,1.5912842891422092,0.0266280587474106,0.0024005109932285,3141592.653589793,45.0,3180.5747628484983,5.015245410896915e-05,2.725967665438608e-11,0.2404029515095576,-566417.034213303,736790.3398163161,929348.2993440278,3.1196741675637414e-11,1.1111848181798121e-10,1.1541470310454155e-10,7.694311300057754e+26,0.0028691071617752,0.0061301712332942,0.0825584237053807,30.179000973693768,1.123733682056647e-06,1.123733682056647e-06,4.1162591188821593e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,1.123733682056647e-06,1.123733682056647e-06,4.1162591188821593e-07,0.0039395636304682,0.0039395636304682,0.0022592596876095,0.0039395636304682,0.0039395636304682,0.0022592596876095
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,44.49243766851286,0.7415406278085477,0.77865,0.77865,True,240068.89194239717,2.36929583063134e-10,1.082246148637897,2.654738976385414e-05,,,0.0265473897638541,1.575978173900146,0.0275473897638541,0.0024591560204836,3141592.653589793,45.0,3036.6654536895817,5.132707541175381e-05,2.7488323442803438e-11,0.2505319474271447,-792348.2138996097,1277568.2055011208,1503328.37789262,-1.7984586733789204e-10,-1.271506117876726e-10,2.202539763012193e-10,5.083580971350887e+26,0.0046411127222765,0.011698635903585,0.083250901414356,31.450545169552974,1.0870589668217083e-06,1.0870589668217083e-06,4.1960154708612665e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,1.0870589668217083e-06,1.0870589668217083e-06,4.1960154708612665e-07,0.0038109901289309,0.0038109901289309,0.0023030349470509,0.0038109901289309,0.0038109901289309,0.0023030349470509
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,45.82408676206232,0.7637347793677054,0.78335,0.78335,True,259203.31042284012,2.5581378649343383e-10,1.080383888994475,2.771630778642772e-05,,,0.0277163077864277,1.5572646245213042,0.0287163077864277,0.0025277343161762,3141592.653589793,45.0,2834.352116707353,5.31273424755883e-05,2.7510855304352708e-11,0.2631920413455401,-1720124.84533932,1884264.9025639447,2551329.791812092,-5.2802199839740294e-11,2.4432310946336186e-10,2.4996370561695907e-10,5.80518324093622e+26,0.0078765287276098,0.013276647396933,0.0833191412176464,33.039830926201105,1.0355236816272026e-06,1.0355236816272026e-06,3.302745120527855e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,1.0355236816272026e-06,1.0355236816272026e-06,3.302745120527855e-07,0.003630318731001,0.003630318731001,0.0018127524759141,0.003630318731001,0.003630318731001,0.0018127524759141
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,46.919620835668326,0.781993680594472,0.78775,0.78775,True,272897.6600774954,2.6932905924596003e-10,1.0789146631588613,2.8958293937188848e-05,,,0.0289582939371888,1.5382270279545212,0.0299582939371888,0.002593970240687,3141592.653589793,45.0,2710.92874285942,5.432327473750329e-05,2.780442402342821e-11,0.2764934126277839,-3188728.7021959885,1281043.3426874443,3436431.693203334,-3.902721567067266e-11,-2.9785153339797746e-10,3.0039750250381863e-10,5.221862229942218e+26,0.01060903731021,0.0159554032447177,0.0842082409308736,34.70961948061632,9.962667839420713e-07,9.962667839420713e-07,2.8507041316815575e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,9.962667839420713e-07,9.962667839420713e-07,2.8507041316815575e-07,0.0034926926645808,0.0034926926645808,0.0015646441927006,0.0034926926645808,0.0034926926645808,0.0015646441927006
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,48.05225129632843,0.8008708549388072,0.7915,0.7915,True,286973.55797704804,2.832208908514496e-10,1.0783466937923725,2.965682613110935e-05,,,0.0296568261311093,1.5278753289482505,0.0306568261311093,0.0026284899188531,3141592.653589793,45.0,2591.5955382379684,5.555989057252079e-05,2.769376279561621e-11,0.2844369942868973,-3391264.6347494964,-25008.912396118983,3391356.847723617,-4.58747658150535e-10,3.1849908308741847e-10,5.584720940083992e-10,2.3943446460450344e+26,0.010469881127245,0.0296628546727437,0.0838730932822315,35.70681754794317,9.642327272952497e-07,9.642327272952497e-07,2.819080681291891e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,9.642327272952497e-07,9.642327272952497e-07,2.819080681291891e-07,0.003380388293432,0.003380388293432,0.0015472872711403,0.003380388293432,0.003380388293432,0.0015472872711403
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,49.42620466618201,0.8237700777697001,0.7968,0.7968,True,317008.3204920872,3.1286289778750826e-10,1.0760006923891925,3.0931494575885555e-05,,,0.0309314945758855,1.50959909485689,0.0319314945758855,0.0026868593668439,3141592.653589793,45.0,2366.9152680627885,5.8137136608493366e-05,2.729554104668037e-11,0.2988975640319798,-2494155.3894905653,-957428.3775465596,2671606.296791552,-9.729240899919228e-11,-4.688023510193706e-11,1.0799800596343899e-10,7.977866460782023e+26,0.0082478493423604,0.0057362385519506,0.0826670422973218,37.52212616073973,9.06347618655427e-07,9.06347618655427e-07,3.96047098136636e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,9.06347618655427e-07,9.06347618655427e-07,3.96047098136636e-07,0.003177455808285,0.003177455808285,0.0021737534430481,0.003177455808285,0.003177455808285,0.0021737534430481
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,50.42857931375457,0.8404763218959095,0.7999,0.7999,True,333402.0958492816,3.2904229666248933e-10,1.0759757448773437,3.139986338257669e-05,,,0.0313998633825766,1.5030722414911848,0.0323998633825766,0.0027069066803522,3141592.653589793,45.0,2259.3394606577563,5.95051082657149e-05,2.697258792771552e-11,0.3044687571817342,-2101223.429124361,-1057554.0526300785,2352352.115082995,2.6442856503381785e-11,-7.036703622747376e-11,7.517143371984496e-11,9.258425973520396e+26,0.0072622398999014,0.0039926781264383,0.0816889492417615,38.22150627415064,8.794131920029447e-07,8.794131920029447e-07,4.096137574658063e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,8.794131920029447e-07,8.794131920029447e-07,4.096137574658063e-07,0.0030830296205307,0.0030830296205307,0.0022482157293928,0.0030830296205307,0.0030830296205307,0.0022482157293928
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,51.89948018102401,0.8649913363504002,0.8045,0.8045,True,369340.01664753794,3.6451026805184307e-10,1.0730541687458115,3.3031053308320875e-05,,,0.0330310533083208,1.481077577120036,0.0340310533083208,0.0027713690493679,3141592.653589793,45.0,2056.8121811146425,6.23659691656296e-05,2.6573198549635903e-11,0.3225121687304808,-1597058.5370536763,-1028184.3926272864,1899410.202146543,9.78223565160283e-11,-5.810928784202647e-11,1.1378006313874338e-10,4.1982254300299566e+26,0.0058639063717813,0.006043348474793,0.0804793619852076,40.48658717802104,8.222114261485241e-07,8.222114261485241e-07,3.036750268992101e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,8.222114261485241e-07,8.222114261485241e-07,3.036750268992101e-07,0.002882492785196,0.002882492785196,0.0016667579143886,0.002882492785196,0.002882492785196,0.0016667579143886
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,53.13588167780127,0.8855980279633545,0.80885,0.80885,True,394323.5390420495,3.8916708841905837e-10,1.07408950643766,3.4161835590871025e-05,,,0.034161835590871,1.4664588017544429,0.035161835590871,0.0028115712699155,3141592.653589793,45.0,1935.046523272728,6.429826999792295e-05,2.626543870245013e-11,0.3347074265543645,-1358501.9291028832,-964762.8088365823,1666221.704543098,-1.4922158654337422e-10,-3.105483471348054e-11,1.5241878050162755e-10,2.4778890816594944e+26,0.0051440010478141,0.0080956169232488,0.0795472831426885,42.0175197037259,7.84160252617498e-07,7.84160252617498e-07,2.576004444807236e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,7.84160252617498e-07,7.84160252617498e-07,2.576004444807236e-07,0.0027490937230044,0.0027490937230044,0.0014138718747221,0.0027490937230044,0.0027490937230044,0.0014138718747221
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,54.42884227277548,0.9071473712129248,0.81265,0.81265,True,434142.18185878056,4.284650347892679e-10,1.071142406982787,3.4631587002831245e-05,,,0.0346315870028312,1.4605276063200128,0.0356315870028312,0.0028272799600721,3141592.653589793,45.0,1770.6834959230046,6.721628781524238e-05,2.5454454396545225e-11,0.3417100557395562,-1160522.1478754976,-888934.8575231163,1461853.9039962925,1.3084580243277842e-11,-3.0356767932561206e-11,3.305661203835253e-11,9.14318571098146e+26,0.0045130716959242,0.0017557788283189,0.0770911430059514,42.89659523782938,7.485835010733752e-07,7.485835010733752e-07,2.3498605117321653e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,7.485835010733752e-07,7.485835010733752e-07,2.3498605117321653e-07,0.0026243694411649,0.0026243694411649,0.0012897499822857,0.0026243694411649,0.0026243694411649,0.0012897499822857
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,55.97664895306453,0.9329441492177424,0.8175,0.8175,True,461645.4038721632,4.5560860541934814e-10,1.0703451605165408,3.544339907859555e-05,,,0.0354433990785955,1.450464635253093,0.0364433990785955,0.0028531357462294,3141592.653589793,45.0,1676.3781563614905,6.908106063512474e-05,2.5162302327701708e-11,0.351843100959935,-1020832.7261731518,-822766.7609031817,1311123.4105427384,7.671687940270234e-12,-2.715695239355377e-11,2.8219760083293292e-11,8.727078444157386e+26,0.0040477327712489,0.0014988728196647,0.0762063337475076,44.168647763191736,7.120236213747011e-07,7.120236213747011e-07,3.2972946021077137e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,7.120236213747011e-07,7.120236213747011e-07,3.2972946021077137e-07,0.0024961985278115,0.0024961985278115,0.0018097608915197,0.0024961985278115,0.0024961985278115,0.0018097608915197
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,57.21063124628387,0.9535105207713978,0.82085,0.82085,True,484717.1029858024,4.78378602845188e-10,1.0689694946670667,3.6414745095313546e-05,,,0.0364147450953135,1.4387227257779849,0.0374147450953135,0.00288203871577,3141592.653589793,45.0,1605.1911054165455,7.059624818180823e-05,2.50063942926076e-11,0.3631679544317071,-931621.5834041728,-771994.4098762256,1209914.932358734,3.551701512212733e-11,-2.1922336644629533e-11,4.173783903301521e-11,5.042325346681863e+26,0.0037352794426153,0.0022168761284105,0.0757341520050913,45.5903140189738,6.782019360642576e-07,6.782019360642576e-07,3.8359955903771013e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,6.782019360642576e-07,6.782019360642576e-07,3.8359955903771013e-07,0.0023776271229513,0.0023776271229513,0.002105433586392,0.0023776271229513,0.0023776271229513,0.002105433586392
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,58.88626517293513,0.9814377528822522,0.82485,0.82485,True,536841.2252000152,5.298211135504421e-10,1.0664986015143407,3.786604499105898e-05,,,0.0378660449910589,1.4217500534283487,0.0388660449910589,0.0029214044583206,3141592.653589793,45.0,1459.7733384173446,7.402906766254674e-05,2.434751658604825e-11,0.3799716972869605,-817482.674387187,-697174.1024931208,1074397.3436817108,8.92442445414089e-13,-2.0967587448030995e-11,2.0986571347154437e-11,8.065903241286332e+26,0.0033169061755697,0.0011146870589033,0.0737386806149564,47.69977302854936,6.241291451694122e-07,6.241291451694122e-07,2.9614708969467564e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,6.241291451694122e-07,6.241291451694122e-07,2.9614708969467564e-07,0.0021880597870169,0.0021880597870169,0.0016254399007119,0.0021880597870169,0.0021880597870169,0.0016254399007119
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,60.79187585101577,1.0131979308502628,0.83045,0.83045,True,568397.1787254105,5.60964419338372e-10,1.064326266755221,3.9541006508104e-05,,,0.039541006508104,1.4029522800058545,0.040541006508104,0.0029616715541886,3141592.653589793,45.0,1390.923975762293,7.583912206976073e-05,2.4308069759570137e-11,0.3998521467739229,-729559.9455895941,-637566.1978873615,968890.2780486743,2.1397336090899028e-11,-1.5635927698892397e-11,2.650147593610365e-11,5.148149687191011e+26,0.002991182140954,0.0014076073589704,0.0736192122934681,50.19546661574167,5.847834712627172e-07,5.847834712627172e-07,2.1181533600197962e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,5.847834712627172e-07,5.847834712627172e-07,2.1181533600197962e-07,0.0020501224906502,0.0020501224906502,0.0011625746485481,0.0020501224906502,0.0020501224906502,0.0011625746485481
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,62.10764621574543,1.0351274369290906,0.8333,0.8333,True,597343.9156930288,5.895326285106859e-10,1.06316696388416,4.023481326187464e-05,,,0.0402348132618746,1.395398009983245,0.0412348132618746,0.0029768666290613,3141592.653589793,45.0,1329.511388790786,7.757092362261434e-05,2.3995812460439445e-11,0.4085358044389356,-685780.2592042668,-605549.070955129,914868.4283813116,4.2801657017833255e-11,-1.248889061535012e-11,4.458648037549517e-11,2.7464055936484168e+26,0.0028244045443496,0.0023681797209505,0.0726735125064318,51.28557017512839,5.625050930878666e-07,5.625050930878666e-07,2.032716848670523e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,5.625050930878666e-07,5.625050930878666e-07,2.032716848670523e-07,0.0019720193868589,0.0019720193868589,0.0011156817634389,0.0019720193868589,0.0019720193868589,0.0011156817634389
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,64.20779597351442,1.070129932891907,0.83815,0.83815,True,630790.2591072592,6.225416041259914e-10,1.061679531872176,4.113858274113842e-05,,,0.0411385827411384,1.3857506741946557,0.0421385827411384,0.0029954484932763,3141592.653589793,45.0,1268.1187509754789,7.942642793661324e-05,2.3752486718234104e-11,0.4205081330215992,-633970.3393742316,-567184.9486823482,850656.8974728157,-2.796979856561107e-12,-1.589879142180751e-11,1.6142944743514074e-11,6.557591824919364e+26,0.0026261691106288,0.0008574212195279,0.071936578243487,52.788517263276844,5.377257815469122e-07,5.377257815469122e-07,2.6941618961192093e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,5.377257815469122e-07,5.377257815469122e-07,2.6941618961192093e-07,0.0018851485596393,0.0018851485596393,0.0014787240521069,0.0018851485596393,0.0018851485596393,0.0014787240521069
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,65.88213143620405,1.098035523936734,0.8423,0.8423,True,666139.097725792,6.574281965865612e-10,1.0594556356530782,4.254269862500187e-05,,,0.0425426986250018,1.37117496481471,0.0435426986250018,0.0030217704706704,3141592.653589793,45.0,1209.3045822828856,8.133493880440172e-05,2.356489261909395e-11,0.4375881201604453,-585374.6994766548,-529078.6272810111,789042.2882412215,4.4945465367835706e-11,-7.765625155968731e-12,4.5611399794287534e-11,1.9918733553100364e+26,0.0024359509580362,0.0024226175990416,0.0713684323583468,54.93265461790256,5.117980397326017e-07,5.117980397326017e-07,3.512796954095012e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,5.117980397326017e-07,5.117980397326017e-07,3.512796954095012e-07,0.001794251587961,0.001794251587961,0.0019280420206635,0.001794251587961,0.001794251587961,0.0019280420206635
