position,medium,z_m,r_m,time_ms,model_mv,raw_model_mv
5,fluid,-0.003,0.0,0.1393671766342142,0.0,-2.8051282846872263e-05
5,fluid,-0.003,0.0,0.1394923504867872,0.0,-8.129403296783434e-05
5,fluid,-0.003,0.0,0.13961752433936023,0.0,-0.00013041149929302132
5,fluid,-0.003,0.0,0.13974269819193325,0.0,-0.0001965171140000761
5,fluid,-0.003,0.0,0.13986787204450624,0.0,-0.00029260463306651893
5,fluid,-0.003,0.0,0.13999304589707928,0.0,-0.00041932898852744437
5,fluid,-0.003,0.0,0.1401182197496523,0.0,-0.0005652011429994527
5,fluid,-0.003,0.0,0.14024339360222532,0.0,-0.000710939405851231
5,fluid,-0.003,0.0,0.14036856745479834,0.0,-0.0008361744374366057
5,fluid,-0.003,0.0,0.14049374130737136,0.0,-0.0009258876014588827
5,fluid,-0.003,0.0,0.14061891515994437,0.0,-0.0009741993344752333
5,fluid,-0.003,0.0,0.14074408901251736,0.0,-0.0009843117472364072
5,fluid,-0.003,0.0,0.1408692628650904,0.0,-0.000965047164794658
5,fluid,-0.003,0.0,0.1409944367176634,0.0,-0.0009258191813100748
5,fluid,-0.003,0.0,0.14111961057023645,0.0,-0.0008724331648549367
5,fluid,-0.003,0.0,0.14124478442280947,0.0,-0.0008056044749071427
5,fluid,-0.003,0.0,0.14136995827538248,0.0,-0.0007227353415949726
5,fluid,-0.003,0.0,0.1414951321279555,0.0,-0.0006219074705276567
5,fluid,-0.003,0.0,0.1416203059805285,0.0,-0.0005059419004299005
5,fluid,-0.003,0.0,0.14174547983310154,0.0,-0.00038426341770638394
5,fluid,-0.003,0.0,0.14187065368567453,0.0,-0.00027126196724994904
5,fluid,-0.003,0.0,0.14199582753824758,0.0,-0.00018146554134967135
5,fluid,-0.003,0.0,0.1421210013908206,0.0,-0.0001234120508603005
5,fluid,-0.003,0.0,0.1422461752433936,0.0,-9.49131959458199e-05
5,fluid,-0.003,0.0,0.14237134909596663,0.0,-8.204059226195548e-05
5,fluid,-0.003,0.0,0.14249652294853962,0.0,-6.273796115447198e-05
5,fluid,-0.003,0.0,0.14262169680111267,0.0,-1.4051593663085044e-05
5,fluid,-0.003,0.0,0.14274687065368566,0.0,7.961444044843941e-05
5,fluid,-0.003,0.0,0.1428720445062587,0.0,0.00022037747615584157
5,fluid,-0.003,0.0,0.1429972183588317,0.0,0.0003953220063416658
5,fluid,-0.003,0.0,0.14312239221140474,0.0,0.0005802001291613081
5,fluid,-0.003,0.0,0.14324756606397776,0.0,0.0007470263480750313
5,fluid,-0.003,0.0,0.14337273991655075,0.0,0.0008727016707697074
5,fluid,-0.003,0.0,0.1434979137691238,0.0,0.0009454621395388156
5,fluid,-0.003,0.0,0.1436230876216968,0.0,0.0009669005712462085
5,fluid,-0.003,0.0,0.14374826147426983,0.0,0.0009491405985931844
5,fluid,-0.003,0.0,0.14387343532684282,0.0,0.0009086697000453463
5,fluid,-0.003,0.0,0.14399860917941587,0.0,0.0008595586166919076
5,fluid,-0.003,0.0,0.14412378303198886,0.0,0.0008088242150940918
5,fluid,-0.003,0.0,0.14424895688456188,0.0,0.000755568806310228
5,fluid,-0.003,0.0,0.14437413073713493,0.0,0.0006937820244525754
5,fluid,-0.003,0.0,0.14449930458970792,0.0,0.0006171038079805928
5,fluid,-0.003,0.0,0.14462447844228096,0.0,0.000523105259187605
5,fluid,-0.003,0.0,0.14474965229485395,0.0,0.0004150407522295821
5,fluid,-0.003,0.0,0.144874826147427,0.0,0.0003003393896082609
5,fluid,-0.003,0.0,0.145,0.0,0.00018671327654884695
6,porous,0.01,0.0,0.055,0.0,0.013846502809394562
6,porous,0.01,0.0,0.05512517385257302,0.0,0.013616423081097413
6,porous,0.01,0.0,0.05525034770514604,0.0,0.010398441030115666
6,porous,0.01,0.0,0.055375521557719055,0.0,0.00510042096126825
6,porous,0.01,0.0,0.055500695410292074,0.0,-0.0012792214208360332
6,porous,0.01,0.0,0.05562586926286509,0.0,-0.0077770514766161425
6,porous,0.01,0.0,0.05575104311543811,0.0,-0.013483841263100342
6,porous,0.01,0.0,0.05587621696801113,0.0,-0.017511507773621378
6,porous,0.01,0.0,0.05600139082058415,0.0,-0.01898847328788771
6,porous,0.01,0.0,0.05612656467315716,0.0,-0.017146710376125328
6,porous,0.01,0.0,0.056251738525730184,0.0,-0.011510496338931931
6,porous,0.01,0.0,0.0563769123783032,0.0,-0.0021326820943830386
6,porous,0.01,0.0,0.05650208623087622,0.0,0.010220515573893434
6,porous,0.01,0.0,0.05662726008344923,0.0,0.024037992008078265
6,porous,0.01,0.0,0.05675243393602226,0.0,0.03724355709838493
6,porous,0.01,0.0,0.056877607788595276,0.0,0.047570759111129374
6,porous,0.01,0.0,0.05700278164116829,0.0,0.0530413769035683
6,porous,0.01,0.0,0.057127955493741306,0.0,0.05241170699374129
6,porous,0.01,0.0,0.05725312934631433,0.0,0.04545582729881103
6,porous,0.01,0.0,0.05737830319888735,0.0,0.03300816975347324
6,porous,0.01,0.0,0.05750347705146036,0.0,0.016767478480731377
6,porous,0.01,0.0,0.05762865090403338,0.0,-0.0010616965386641317
6,porous,0.01,0.0,0.057753824756606405,0.0,-0.01817442786152493
6,porous,0.01,0.0,0.057878998609179416,0.0,-0.03251064912403099
6,porous,0.01,0.0,0.058004172461752435,0.0,-0.04248107233974331
6,porous,0.01,0.0,0.05812934631432545,0.0,-0.04707660527408915
6,porous,0.01,0.0,0.05825452016689847,0.0,-0.04590918820891247
6,porous,0.01,0.0,0.05837969401947149,0.0,-0.03923876832322735
6,porous,0.01,0.0,0.05850486787204451,0.0,-0.028008067688289107
6,porous,0.01,0.0,0.058630041724617526,0.0,-0.013853523804985113
6,porous,0.01,0.0,0.05875521557719054,0.0,0.000980714578855031
6,porous,0.01,0.0,0.05888038942976356,0.0,0.013899611859521628
6,porous,0.01,0.0,0.05900556328233658,0.0,0.022407911415936572
6,porous,0.01,0.0,0.0591307371349096,0.0,0.024689989289152104
6,porous,0.01,0.0,0.05925591098748261,0.0,0.02016620161615378
6,porous,0.01,0.0,0.05938108484005564,0.0,0.00982806587479146
6,porous,0.01,0.0,0.059506258692628655,0.0,-0.0038163557613590383
6,porous,0.01,0.0,0.05963143254520167,0.0,-0.017249958707931817
6,porous,0.01,0.0,0.059756606397774685,0.0,-0.02681868442573083
6,porous,0.01,0.0,0.05988178025034771,0.0,-0.02973717280344433
6,porous,0.01,0.0,0.06000695410292073,0.0,-0.024920657944235217
6,porous,0.01,0.0,0.06013212795549374,0.0,-0.0133631347769879
6,porous,0.01,0.0,0.06025730180806676,0.0,0.002087580891564958
6,porous,0.01,0.0,0.060382475660639784,0.0,0.017514181410859805
6,porous,0.01,0.0,0.060507649513212795,0.0,0.029041755315322063
6,porous,0.01,0.0,0.060632823365785814,0.0,0.033931315147697996
6,porous,0.01,0.0,0.06075799721835883,0.0,0.03131266240211116
6,porous,0.01,0.0,0.06088317107093186,0.0,0.022336183125189084
6,porous,0.01,0.0,0.06100834492350487,0.0,0.009719704393944525
6,porous,0.01,0.0,0.061133518776077894,0.0,-0.0031337762388492937
6,porous,0.01,0.0,0.0612586926286509,0.0,-0.013140712301001237
6,porous,0.01,0.0,0.061383866481223924,0.0,-0.018339551058519775
6,porous,0.01,0.0,0.06150904033379694,0.0,-0.018263087176728195
6,porous,0.01,0.0,0.06163421418636996,0.0,-0.013820531196309898
6,porous,0.01,0.0,0.06175938803894298,0.0,-0.006801712221588473
6,porous,0.01,0.0,0.061884561891516,0.0,0.0007717900833395068
6,porous,0.01,0.0,0.06200973574408902,0.0,0.007208169868859388
6,porous,0.01,0.0,0.06213490959666203,0.0,0.011455827594421923
6,porous,0.01,0.0,0.062260083449235046,0.0,0.013126746324126004
6,porous,0.01,0.0,0.062385257301808064,0.0,0.012317325462864842
6,porous,0.01,0.0,0.06251043115438108,0.0,0.009374435768537352
6,porous,0.01,0.0,0.0626356050069541,0.0,0.004739916642577709
6,porous,0.01,0.0,0.06276077885952713,0.0,-0.001069696886541309
6,porous,0.01,0.0,0.06288595271210015,0.0,-0.007386672421368772
6,porous,0.01,0.0,0.06301112656467316,0.0,-0.013322133351315527
6,porous,0.01,0.0,0.06313630041724617,0.0,-0.01780837659453651
6,porous,0.01,0.0,0.06326147426981919,0.0,-0.01979867034667406
6,porous,0.01,0.0,0.06338664812239221,0.0,-0.01857742329657078
6,porous,0.01,0.0,0.06351182197496523,0.0,-0.014056871274538963
6,porous,0.01,0.0,0.06363699582753825,0.0,-0.006916237285763363
6,porous,0.01,0.0,0.06376216968011128,0.0,0.0015097358911453462
6,porous,0.01,0.0,0.06388734353268428,0.0,0.009583535141312789
6,porous,0.01,0.0,0.0640125173852573,0.0,0.01584126605479546
6,porous,0.01,0.0,0.06413769123783032,0.0,0.019411869891573272
6,porous,0.01,0.0,0.06426286509040334,0.0,0.020212743932431495
6,porous,0.01,0.0,0.06438803894297636,0.0,0.01884511650610212
6,porous,0.01,0.0,0.06451321279554938,0.0,0.016240399539205735
6,porous,0.01,0.0,0.0646383866481224,0.0,0.013218042433843462
6,porous,0.01,0.0,0.06476356050069541,0.0,0.010155440819419414
6,porous,0.01,0.0,0.06488873435326843,0.0,0.00692009790430171
6,porous,0.01,0.0,0.06501390820584145,0.0,0.003092968287498306
6,porous,0.01,0.0,0.06513908205841447,0.0,-0.0016273418460904523
6,porous,0.01,0.0,0.06526425591098749,0.0,-0.0070434465310774946
6,porous,0.01,0.0,0.0653894297635605,0.0,-0.012307245923917116
6,porous,0.01,0.0,0.06551460361613352,0.0,-0.016107952613356576
6,porous,0.01,0.0,0.06563977746870653,0.0,-0.01715613981202676
6,porous,0.01,0.0,0.06576495132127955,0.0,-0.01477324371194652
6,porous,0.01,0.0,0.06589012517385258,0.0,-0.009325057243640552
6,porous,0.01,0.0,0.0660152990264256,0.0,-0.0022800438959435123
6,porous,0.01,0.0,0.06614047287899862,0.0,0.0041823134207403445
6,porous,0.01,0.0,0.06626564673157163,0.0,0.007898625945746845
6,porous,0.01,0.0,0.06639082058414465,0.0,0.007515785260285973
6,porous,0.01,0.0,0.06651599443671766,0.0,0.003034544632362927
6,porous,0.01,0.0,0.06664116828929068,0.0,-0.004132571040597456
6,porous,0.01,0.0,0.0667663421418637,0.0,-0.011637930673323138
6,porous,0.01,0.0,0.06689151599443673,0.0,-0.01704328586020103
6,porous,0.01,0.0,0.06701668984700974,0.0,-0.01870984646084623
6,porous,0.01,0.0,0.06714186369958276,0.0,-0.016383796229453827
6,porous,0.01,0.0,0.06726703755215578,0.0,-0.01124242389017622
6,porous,0.01,0.0,0.06739221140472879,0.0,-0.00538035887264505
6,porous,0.01,0.0,0.0675173852573018,0.0,-0.0009418081338916586
6,porous,0.01,0.0,0.06764255910987482,0.0,0.0007505384353012197
6,porous,0.01,0.0,0.06776773296244784,0.0,-0.00028276785690935495
6,porous,0.01,0.0,0.06789290681502087,0.0,-0.002715395771847191
6,porous,0.01,0.0,0.06801808066759389,0.0,-0.004492289043475103
6,porous,0.01,0.0,0.06814325452016691,0.0,-0.0037057757582962068
6,porous,0.01,0.0,0.06826842837273991,0.0,0.0005904970082766865
6,porous,0.01,0.0,0.06839360222531293,0.0,0.007961564393203172
6,porous,0.01,0.0,0.06851877607788595,0.0,0.01673037041332837
6,porous,0.01,0.0,0.06864394993045897,0.0,0.024608710854796635
6,porous,0.01,0.0,0.06876912378303199,0.0,0.029551460539646635
6,porous,0.01,0.0,0.068894297635605,0.0,0.03048061435495396
6,porous,0.01,0.0,0.06901947148817804,0.0,0.027590687874315917
6,porous,0.01,0.0,0.06914464534075104,0.0,0.022132137935845293
6,porous,0.01,0.0,0.06926981919332406,0.0,0.015793779137136102
6,porous,0.01,0.0,0.06939499304589708,0.0,0.009971850974896846
6,porous,0.01,0.0,0.0695201668984701,0.0,0.005251398898988849
6,porous,0.01,0.0,0.06964534075104312,0.0,0.0013202499032610431
6,porous,0.01,0.0,0.06977051460361613,0.0,-0.0026651981541002626
6,porous,0.01,0.0,0.06989568845618915,0.0,-0.007450646200091182
6,porous,0.01,0.0,0.07002086230876217,0.0,-0.01310131246723182
6,porous,0.01,0.0,0.07014603616133519,0.0,-0.018758417417573735
6,porous,0.01,0.0,0.07027121001390821,0.0,-0.022875848545720116
6,porous,0.01,0.0,0.07039638386648123,0.0,-0.023859068393295345
6,porous,0.01,0.0,0.07052155771905425,0.0,-0.02083736171993789
6,porous,0.01,0.0,0.07064673157162726,0.0,-0.014222655850482664
6,porous,0.01,0.0,0.07077190542420028,0.0,-0.0057805473174937306
6,porous,0.01,0.0,0.07089707927677329,0.0,0.0018654213790296075
6,porous,0.01,0.0,0.07102225312934632,0.0,0.0061373809724596376
6,porous,0.01,0.0,0.07114742698191934,0.0,0.005475625448820684
6,porous,0.01,0.0,0.07127260083449236,0.0,-4.463229750486241e-06
6,porous,0.01,0.0,0.07139777468706537,0.0,-0.008444640833445854
6,porous,0.01,0.0,0.07152294853963839,0.0,-0.016814965022921114
6,porous,0.01,0.0,0.07164812239221141,0.0,-0.02192698411657323
6,porous,0.01,0.0,0.07177329624478442,0.0,-0.021521645470959194
6,porous,0.01,0.0,0.07189847009735743,0.0,-0.01503791333740507
6,porous,0.01,0.0,0.07202364394993047,0.0,-0.0037933881404024514
6,porous,0.01,0.0,0.07214881780250348,0.0,0.009467443161382625
6,porous,0.01,0.0,0.0722739916550765,0.0,0.021469410498977198
6,porous,0.01,0.0,0.07239916550764952,0.0,0.02941006642349406
6,porous,0.01,0.0,0.07252433936022254,0.0,0.03172034442962975
6,porous,0.01,0.0,0.07264951321279554,0.0,0.02835265785918718
6,porous,0.01,0.0,0.07277468706536856,0.0,0.0205626840889158
6,porous,0.01,0.0,0.07289986091794158,0.0,0.010339299602547357
6,porous,0.01,0.0,0.0730250347705146,0.0,-0.00025685425860113084
6,porous,0.01,0.0,0.07315020862308763,0.0,-0.009596464223834207
6,porous,0.01,0.0,0.07327538247566065,0.0,-0.01668700325632623
6,porous,0.01,0.0,0.07340055632823367,0.0,-0.021093308178925067
6,porous,0.01,0.0,0.07352573018080667,0.0,-0.02270866610842711
6,porous,0.01,0.0,0.07365090403337969,0.0,-0.021552962863193113
6,porous,0.01,0.0,0.07377607788595271,0.0,-0.017723042933477904
6,porous,0.01,0.0,0.07390125173852573,0.0,-0.011509016104839023
6,porous,0.01,0.0,0.07402642559109875,0.0,-0.0035779969305469632
6,porous,0.01,0.0,0.07415159944367178,0.0,0.004928974749307632
6,porous,0.01,0.0,0.0742767732962448,0.0,0.012511547948853357
6,porous,0.01,0.0,0.0744019471488178,0.0,0.017658983962769298
6,porous,0.01,0.0,0.07452712100139082,0.0,0.01933007340242106
6,porous,0.01,0.0,0.07465229485396384,0.0,0.017371730081623224
6,porous,0.01,0.0,0.07477746870653686,0.0,0.01267798007757006
6,porous,0.01,0.0,0.07490264255910987,0.0,0.0069773851467978525
6,porous,0.01,0.0,0.0750278164116829,0.0,0.0022830738867595213
6,porous,0.01,0.0,0.07515299026425593,0.0,0.00018481855881009526
6,porous,0.01,0.0,0.07527816411682893,0.0,0.0012441281814863858
6,porous,0.01,0.0,0.07540333796940195,0.0,0.004733234695461432
6,porous,0.01,0.0,0.07552851182197497,0.0,0.008840736176100015
6,porous,0.01,0.0,0.07565368567454799,0.0,0.011294593639017735
6,porous,0.01,0.0,0.075778859527121,0.0,0.010193726674562684
6,porous,0.01,0.0,0.07590403337969402,0.0,0.004754658821647346
6,porous,0.01,0.0,0.07602920723226704,0.0,-0.004297668007170536
6,porous,0.01,0.0,0.07615438108484004,0.0,-0.014844406380692865
6,porous,0.01,0.0,0.07627955493741308,0.0,-0.023967743283031275
6,porous,0.01,0.0,0.0764047287899861,0.0,-0.028837747775752362
6,porous,0.01,0.0,0.07652990264255911,0.0,-0.027606806346213698
6,porous,0.01,0.0,0.07665507649513213,0.0,-0.020029029061627478
6,porous,0.01,0.0,0.07678025034770515,0.0,-0.007614889571356963
6,porous,0.01,0.0,0.07690542420027817,0.0,0.006721361461867679
6,porous,0.01,0.0,0.07703059805285117,0.0,0.01941339344374295
6,porous,0.01,0.0,0.07715577190542419,0.0,0.027177762478921827
6,porous,0.01,0.0,0.07728094575799722,0.0,0.027878005995248534
6,porous,0.01,0.0,0.07740611961057024,0.0,0.021096622735509545
6,porous,0.01,0.0,0.07753129346314326,0.0,0.008279182560448354
6,porous,0.01,0.0,0.07765646731571628,0.0,-0.007575823550925679
6,porous,0.01,0.0,0.0777816411682893,0.0,-0.02260259491070467
6,porous,0.01,0.0,0.0779068150208623,0.0,-0.03296981360224378
6,porous,0.01,0.0,0.07803198887343532,0.0,-0.0357949828799271
6,porous,0.01,0.0,0.07815716272600834,0.0,-0.029863870338414155
6,porous,0.01,0.0,0.07828233657858137,0.0,-0.015984397165451247
6,porous,0.01,0.0,0.07840751043115439,0.0,0.003122119238198812
6,porous,0.01,0.0,0.07853268428372741,0.0,0.023388689907185223
6,porous,0.01,0.0,0.07865785813630043,0.0,0.04031540847336397
6,porous,0.01,0.0,0.07878303198887343,0.0,0.0500191010965268
6,porous,0.01,0.0,0.07890820584144645,0.0,0.0501618432187383
6,porous,0.01,0.0,0.07903337969401947,0.0,0.0405162146392901
6,porous,0.01,0.0,0.07915855354659249,0.0,0.02301138038453881
6,porous,0.01,0.0,0.0792837273991655,0.0,0.0012421836546227403
6,porous,0.01,0.0,0.07940890125173854,0.0,-0.02042558719764872
6,porous,0.01,0.0,0.07953407510431156,0.0,-0.03790480184439838
6,porous,0.01,0.0,0.07965924895688456,0.0,-0.048301847959393115
6,porous,0.01,0.0,0.07978442280945758,0.0,-0.05045738302087536
6,porous,0.01,0.0,0.0799095966620306,0.0,-0.04499846747265625
6,porous,0.01,0.0,0.08003477051460361,0.0,-0.03394319651397086
6,porous,0.01,0.0,0.08015994436717663,0.0,-0.020030024981163387
6,porous,0.01,0.0,0.08028511821974965,0.0,-0.006005160173522816
6,porous,0.01,0.0,0.08041029207232268,0.0,0.005924663773281383
6,porous,0.01,0.0,0.08053546592489569,0.0,0.014362623888539287
6,porous,0.01,0.0,0.0806606397774687,0.0,0.018725448566038173
6,porous,0.01,0.0,0.08078581363004173,0.0,0.019085062608697228
6,porous,0.01,0.0,0.08091098748261474,0.0,0.015983993123833456
6,porous,0.01,0.0,0.08103616133518776,0.0,0.010320799143679884
6,porous,0.01,0.0,0.08116133518776078,0.0,0.003318087437627634
6,porous,0.01,0.0,0.0812865090403338,0.0,-0.0034958927744711166
6,porous,0.01,0.0,0.08141168289290682,0.0,-0.00839608211571958
6,porous,0.01,0.0,0.08153685674547984,0.0,-0.009731092798567893
6,porous,0.01,0.0,0.08166203059805285,0.0,-0.0063388273439661195
6,porous,0.01,0.0,0.08178720445062587,0.0,0.002010073899350048
6,porous,0.01,0.0,0.08191237830319889,0.0,0.014320094972456404
6,porous,0.01,0.0,0.08203755215577191,0.0,0.02839439583046795
6,porous,0.01,0.0,0.08216272600834493,0.0,0.04124282720730468
6,porous,0.01,0.0,0.08228789986091793,0.0,0.04980022647753913
6,porous,0.01,0.0,0.08241307371349096,0.0,0.05174892209745847
6,porous,0.01,0.0,0.08253824756606398,0.0,0.0461769725479923
6,porous,0.01,0.0,0.082663421418637,0.0,0.033842992511510676
6,porous,0.01,0.0,0.08278859527121002,0.0,0.016949840925025907
6,porous,0.01,0.0,0.08291376912378304,0.0,-0.0014963126764921365
6,porous,0.01,0.0,0.08303894297635606,0.0,-0.018517109978047383
6,porous,0.01,0.0,0.08316411682892906,0.0,-0.03189721630365203
6,porous,0.01,0.0,0.08328929068150208,0.0,-0.04058701461143344
6,porous,0.01,0.0,0.0834144645340751,0.0,-0.04467556233222602
6,porous,0.01,0.0,0.08353963838664813,0.0,-0.045007196774208134
6,porous,0.01,0.0,0.08366481223922115,0.0,-0.04264588231776831
6,porous,0.01,0.0,0.08378998609179417,0.0,-0.0384292028083217
6,porous,0.01,0.0,0.08391515994436718,0.0,-0.03278664257533914
6,porous,0.01,0.0,0.08404033379694019,0.0,-0.025858011858904455
6,porous,0.01,0.0,0.08416550764951321,0.0,-0.01780166282537358
6,porous,0.01,0.0,0.08429068150208623,0.0,-0.009094623442929474
6,porous,0.01,0.0,0.08441585535465924,0.0,-0.0006367078604960374
6,porous,0.01,0.0,0.08454102920723228,0.0,0.0064277071772228965
6,porous,0.01,0.0,0.0846662030598053,0.0,0.01111079954464222
6,porous,0.01,0.0,0.08479137691237831,0.0,0.013024041666155136
6,porous,0.01,0.0,0.08491655076495132,0.0,0.012641289806008439
6,porous,0.01,0.0,0.08504172461752434,0.0,0.01122432694745803
6,porous,0.01,0.0,0.08516689847009735,0.0,0.010394754869100546
6,porous,0.01,0.0,0.08529207232267037,0.0,0.011495342699626892
6,porous,0.01,0.0,0.08541724617524339,0.0,0.014990133276240821
6,porous,0.01,0.0,0.08554242002781641,0.0,0.020156880101835632
6,porous,0.01,0.0,0.08566759388038944,0.0,0.025222088226849848
6,porous,0.01,0.0,0.08579276773296245,0.0,0.02791858373185678
6,porous,0.01,0.0,0.08591794158553548,0.0,0.02627768047993781
6,porous,0.01,0.0,0.08604311543810848,0.0,0.019371558872853075
6,porous,0.01,0.0,0.0861682892906815,0.0,0.007735522373314936
6,porous,0.01,0.0,0.08629346314325452,0.0,-0.006682413012395079
6,porous,0.01,0.0,0.08641863699582752,0.0,-0.02102447140648266
6,porous,0.01,0.0,0.08654381084840056,0.0,-0.0323003167542382
6,porous,0.01,0.0,0.08666898470097358,0.0,-0.03817684435660663
6,porous,0.01,0.0,0.08679415855354661,0.0,-0.03753702118439282
6,porous,0.01,0.0,0.08691933240611961,0.0,-0.030667720433011185
6,porous,0.01,0.0,0.08704450625869263,0.0,-0.019076189454970752
6,porous,0.01,0.0,0.08716968011126565,0.0,-0.0050518169429851255
6,porous,0.01,0.0,0.08729485396383865,0.0,0.008858275496652156
6,porous,0.01,0.0,0.08742002781641169,0.0,0.020313728652592674
6,porous,0.01,0.0,0.08754520166898469,0.0,0.027511194706967015
6,porous,0.01,0.0,0.08767037552155774,0.0,0.02938301798608349
6,porous,0.01,0.0,0.08779554937413074,0.0,0.025709137876248983
6,porous,0.01,0.0,0.08792072322670376,0.0,0.017177707523467547
6,porous,0.01,0.0,0.08804589707927678,0.0,0.005383446154088636
6,porous,0.01,0.0,0.08817107093184978,0.0,-0.007294630718242005
6,porous,0.01,0.0,0.08829624478442281,0.0,-0.018004377871089872
6,porous,0.01,0.0,0.08842141863699582,0.0,-0.02394222624562478
6,porous,0.01,0.0,0.08854659248956885,0.0,-0.023016080474516965
6,porous,0.01,0.0,0.08867176634214187,0.0,-0.014484677527104374
6,porous,0.01,0.0,0.08879694019471489,0.0,0.0006412705637333531
6,porous,0.01,0.0,0.0889221140472879,0.0,0.01961980417208075
6,porous,0.01,0.0,0.08904728789986091,0.0,0.03848976330152318
6,porous,0.01,0.0,0.08917246175243394,0.0,0.05298187707597374
6,porous,0.01,0.0,0.08929763560500695,0.0,0.05958812194752591
6,porous,0.01,0.0,0.08942280945757998,0.0,0.05647414376911278
6,porous,0.01,0.0,0.08954798331015298,0.0,0.043953713817774756
6,porous,0.01,0.0,0.08967315716272602,0.0,0.024379270933153847
6,porous,0.01,0.0,0.08979833101529903,0.0,0.00149047460396451
6,porous,0.01,0.0,0.08992350486787204,0.0,-0.020566054342961243
6,porous,0.01,0.0,0.09004867872044507,0.0,-0.038240432493882495
6,porous,0.01,0.0,0.09017385257301808,0.0,-0.049318391448336586
6,porous,0.01,0.0,0.09029902642559111,0.0,-0.05322025882558795
6,porous,0.01,0.0,0.09042420027816411,0.0,-0.05084471798634205
6,porous,0.01,0.0,0.09054937413073713,0.0,-0.04408472694964653
6,porous,0.01,0.0,0.09067454798331015,0.0,-0.035217965195275695
6,porous,0.01,0.0,0.09079972183588317,0.0,-0.026363680401884526
6,porous,0.01,0.0,0.0909248956884562,0.0,-0.019121404157352796
6,porous,0.01,0.0,0.0910500695410292,0.0,-0.01440933892550355
6,porous,0.01,0.0,0.09117524339360224,0.0,-0.012448383468046552
6,porous,0.01,0.0,0.09130041724617524,0.0,-0.01281924697440598
6,porous,0.01,0.0,0.09142559109874826,0.0,-0.014551508980535494
6,porous,0.01,0.0,0.09155076495132128,0.0,-0.016254918143346956
6,porous,0.01,0.0,0.09167593880389428,0.0,-0.016335646738984955
6,porous,0.01,0.0,0.09180111265646733,0.0,-0.013326936627338101
6,porous,0.01,0.0,0.09192628650904033,0.0,-0.006305164916688454
6,porous,0.01,0.0,0.09205146036161337,0.0,0.00471244394537098
6,porous,0.01,0.0,0.09217663421418637,0.0,0.0185403412568488
6,porous,0.01,0.0,0.09230180806675939,0.0,0.03290521921219544
6,porous,0.01,0.0,0.09242698191933241,0.0,0.04488774214251512
6,porous,0.01,0.0,0.09255215577190541,0.0,0.05164919091828042
6,porous,0.01,0.0,0.09267732962447844,0.0,0.05124390837928867
6,porous,0.01,0.0,0.09280250347705146,0.0,0.04325678584302807
6,porous,0.01,0.0,0.0929276773296245,0.0,0.029037884158962118
6,porous,0.01,0.0,0.0930528511821975,0.0,0.011429020363356166
6,porous,0.01,0.0,0.09317802503477052,0.0,-0.005952971945691704
6,porous,0.01,0.0,0.09330319888734354,0.0,-0.01965877185223542
6,porous,0.01,0.0,0.09342837273991654,0.0,-0.027280673641321238
6,porous,0.01,0.0,0.09355354659248957,0.0,-0.027992758531542886
6,porous,0.01,0.0,0.09367872044506258,0.0,-0.022613027468296753
6,porous,0.01,0.0,0.09380389429763561,0.0,-0.013208658887704353
6,porous,0.01,0.0,0.09392906815020863,0.0,-0.002410849983731204
6,porous,0.01,0.0,0.09405424200278165,0.0,0.007321100251303614
6,porous,0.01,0.0,0.09417941585535466,0.0,0.014265415646408697
6,porous,0.01,0.0,0.09430458970792767,0.0,0.017704109834854855
6,porous,0.01,0.0,0.0944297635605007,0.0,0.017880664914981245
6,porous,0.01,0.0,0.0945549374130737,0.0,0.01573698094420437
6,porous,0.01,0.0,0.09468011126564674,0.0,0.01255859406615928
6,porous,0.01,0.0,0.09480528511821974,0.0,0.009639100740596634
6,porous,0.01,0.0,0.09493045897079277,0.0,0.008021642599387153
6,porous,0.01,0.0,0.0950556328233658,0.0,0.008323345011983223
6,porous,0.01,0.0,0.0951808066759388,0.0,0.010625838408808121
6,porous,0.01,0.0,0.09530598052851183,0.0,0.0144271202843693
6,porous,0.01,0.0,0.09543115438108483,0.0,0.018678918348522092
6,porous,0.01,0.0,0.09555632823365787,0.0,0.021949364587954493
6,porous,0.01,0.0,0.09568150208623087,0.0,0.022730040318712705
6,porous,0.01,0.0,0.09580667593880389,0.0,0.019848551005248724
6,porous,0.01,0.0,0.09593184979137692,0.0,0.012877895356548673
6,porous,0.01,0.0,0.09605702364394993,0.0,0.0023918756900681367
6,porous,0.01,0.0,0.09618219749652296,0.0,-0.010064740910014169
6,porous,0.01,0.0,0.09630737134909596,0.0,-0.022334606412180814
6,porous,0.01,0.0,0.096432545201669,0.0,-0.03224962622973535
6,porous,0.01,0.0,0.096557719054242,0.0,-0.03827681731086905
6,porous,0.01,0.0,0.09668289290681502,0.0,-0.03996547429760324
6,porous,0.01,0.0,0.09680806675938804,-0.03801193765002382,-0.03801193765002382
6,porous,0.01,0.0,0.09693324061196106,-0.033906048145462164,-0.033906048145462164
6,porous,0.01,0.0,0.09705841446453409,-0.0293023121657796,-0.0293023121657796
6,porous,0.01,0.0,0.09718358831710709,-0.025389334107660082,-0.025389334107660082
6,porous,0.01,0.0,0.09730876216968012,-0.022546990800926876,-0.022546990800926876
6,porous,0.01,0.0,0.09743393602225313,-0.020462116679228093,-0.020462116679228093
6,porous,0.01,0.0,0.09755910987482615,-0.018660918290323465,-0.018660918290323465
