time_us,z_m,r_m,model_unscaled_mv,model_scaled_mv,salinity_key,plot_position_cm
101.59944289693594,-0.013,-0.0049999999999999975,0.025618092375704043,0.004867437551383768,1e-3,-0.4999999999999998
101.61392757660167,-0.013,-0.0049999999999999975,0.024773269133872927,0.004706921135435856,1e-3,-0.4999999999999998
101.62841225626741,-0.013,-0.0049999999999999975,0.02386927378185866,0.004535162018553146,1e-3,-0.4999999999999998
101.64289693593315,-0.013,-0.0049999999999999975,0.02290807982442092,0.004352535166639975,1e-3,-0.4999999999999998
101.6573816155989,-0.013,-0.0049999999999999975,0.02189201945015737,0.0041594836955299004,1e-3,-0.4999999999999998
101.67186629526464,-0.013,-0.0049999999999999975,0.020823770683555638,0.003956516429875571,1e-3,-0.4999999999999998
101.68635097493036,-0.013,-0.0049999999999999975,0.019706342082472697,0.0037442049956698123,1e-3,-0.4999999999999998
101.7008356545961,-0.013,-0.0049999999999999975,0.01854305506180788,0.0035231804617434975,1e-3,-0.4999999999999998
101.71532033426185,-0.013,-0.0049999999999999975,0.017337523940757313,0.0032941295487438895,1e-3,-0.4999999999999998
101.72980501392757,-0.013,-0.0049999999999999975,0.016093633827118762,0.003057790427152565,1e-3,-0.4999999999999998
101.74428969359332,-0.013,-0.0049999999999999975,0.014815516467565194,0.0028149481288373868,1e-3,-0.4999999999999998
101.75877437325906,-0.013,-0.0049999999999999975,0.01350752420765607,0.0025664295994546533,1e-3,-0.4999999999999998
101.7732590529248,-0.013,-0.0049999999999999975,0.012174202219234079,0.002313098421654475,1e-3,-0.4999999999999998
101.78774373259053,-0.013,-0.0049999999999999975,0.010820259165918483,0.0020558492415245115,1e-3,-0.4999999999999998
101.80222841225627,-0.013,-0.0049999999999999975,0.009450536489482108,0.0017956019330016006,1e-3,-0.4999999999999998
101.81671309192201,-0.013,-0.0049999999999999975,0.00806997651073362,0.0015332955370393878,1e-3,-0.4999999999999998
101.83119777158774,-0.013,-0.0049999999999999975,0.006683589548374311,0.001269882014191119,1e-3,-0.4999999999999998
101.84568245125348,-0.013,-0.0049999999999999975,0.0052964202676947635,0.001006319850862005,1e-3,-0.4999999999999998
101.86016713091922,-0.013,-0.0049999999999999975,0.003913513478216352,0.000743567560861107,1e-3,-0.4999999999999998
101.87465181058496,-0.013,-0.0049999999999999975,0.002539879605134309,0.00048257712497551874,1e-3,-0.4999999999999998
101.8891364902507,-0.013,-0.0049999999999999975,0.0011804600637193134,0.00022428741210666955,1e-3,-0.4999999999999998
101.90362116991643,-0.013,-0.0049999999999999975,-0.0001599072312177578,-3.038237393137398e-05,1e-3,-0.4999999999999998
101.91810584958218,-0.013,-0.0049999999999999975,-0.0014765219874090603,-0.00028053917760772145,1e-3,-0.4999999999999998
101.9325905292479,-0.013,-0.0049999999999999975,-0.002764855055522082,-0.0005253224605491955,1e-3,-0.4999999999999998
101.94707520891365,-0.013,-0.0049999999999999975,-0.004020581116365545,-0.0007639104121094536,1e-3,-0.4999999999999998
101.9615598885794,-0.013,-0.0049999999999999975,-0.005239610306706249,-0.0009955259582741874,1e-3,-0.4999999999999998
101.97604456824513,-0.013,-0.0049999999999999975,-0.006418118560290318,-0.0012194425264551606,1e-3,-0.4999999999999998
101.99052924791087,-0.013,-0.0049999999999999975,-0.00755257644709274,-0.0014349895249476205,1e-3,-0.4999999999999998
102.0050139275766,-0.013,-0.0049999999999999975,-0.008639776301616244,-0.0016415574973070864,1e-3,-0.4999999999999998
102.01949860724234,-0.013,-0.0049999999999999975,-0.009676857440435433,-0.0018386029136827323,1e-3,-0.4999999999999998
102.03398328690808,-0.013,-0.0049999999999999975,-0.010661329279947703,-0.0020256525631900633,1e-3,-0.4999999999999998
102.04846796657381,-0.013,-0.0049999999999999975,-0.011591092177380266,-0.0022023075137022506,1e-3,-0.4999999999999998
102.06295264623957,-0.013,-0.0049999999999999975,-0.012464455831568046,-0.002368246607997929,1e-3,-0.4999999999999998
102.0774373259053,-0.013,-0.0049999999999999975,-0.01328015509461933,-0.0025232294679776728,1e-3,-0.4999999999999998
102.09192200557104,-0.013,-0.0049999999999999975,-0.014037363061429192,-0.0026670989816715467,1e-3,-0.4999999999999998
102.10640668523678,-0.013,-0.0049999999999999975,-0.014735701320797323,-0.0027997832509514915,1e-3,-0.4999999999999998
102.1208913649025,-0.013,-0.0049999999999999975,-0.015375247269720203,-0.0029212969812468384,1e-3,-0.4999999999999998
102.13537604456825,-0.013,-0.0049999999999999975,-0.015956538411062177,-0.0030317422981018137,1e-3,-0.4999999999999998
102.14986072423399,-0.013,-0.0049999999999999975,-0.016480573574182585,-0.0031313089790946914,1e-3,-0.4999999999999998
102.16434540389973,-0.013,-0.0049999999999999975,-0.016948811018060037,-0.003220274093431407,1e-3,-0.4999999999999998
102.17883008356547,-0.013,-0.0049999999999999975,-0.017363163396940332,-0.003299001045418663,1e-3,-0.4999999999999998
102.1933147632312,-0.013,-0.0049999999999999975,-0.017725989589371695,-0.003367938021980622,1e-3,-0.4999999999999998
102.20779944289694,-0.013,-0.0049999999999999975,-0.018040083412487647,-0.0034276158483726527,1e-3,-0.4999999999999998
102.22228412256267,-0.013,-0.0049999999999999975,-0.018308659264652638,-0.003478645260284001,1e-3,-0.4999999999999998
102.23676880222841,-0.013,-0.0049999999999999975,-0.018535334760554443,-0.0035217136045053443,1e-3,-0.4999999999999998
102.25125348189415,-0.013,-0.0049999999999999975,-0.018724110443882055,-0.0035575809843375905,1e-3,-0.4999999999999998
102.2657381615599,-0.013,-0.0049999999999999975,-0.018879346683170067,-0.003587075869802313,1e-3,-0.4999999999999998
102.28022284122564,-0.013,-0.0049999999999999975,-0.01900573787670933,-0.0036110901965747725,1e-3,-0.4999999999999998
102.29470752089136,-0.013,-0.0049999999999999975,-0.019108284111738625,-0.003630573981230339,1e-3,-0.4999999999999998
102.3091922005571,-0.013,-0.0049999999999999975,-0.01919226044214649,-0.003646529484007833,1e-3,-0.4999999999999998
102.32367688022283,-0.013,-0.0049999999999999975,-0.019263183966724558,-0.003660004953677666,1e-3,-0.4999999999999998
102.33816155988858,-0.013,-0.0049999999999999975,-0.01932677890697589,-0.003672087992325419,1e-3,-0.4999999999999998
102.35264623955433,-0.013,-0.0049999999999999975,-0.0193889398993615,-0.003683898580878685,1e-3,-0.4999999999999998
102.36713091922006,-0.013,-0.0049999999999999975,-0.019455693731440397,-0.0036965818089736754,1e-3,-0.4999999999999998
102.3816155988858,-0.013,-0.0049999999999999975,-0.019533159764659365,-0.0037113003552852793,1e-3,-0.4999999999999998
102.39610027855153,-0.013,-0.0049999999999999975,-0.01962750929832365,-0.0037292267666814934,1e-3,-0.4999999999999998
102.41058495821727,-0.013,-0.0049999999999999975,-0.019744924139633725,-0.003751535586530408,1e-3,-0.4999999999999998
102.42506963788301,-0.013,-0.0049999999999999975,-0.019891554653306952,-0.0037793953841283212,1e-3,-0.4999999999999998
102.43955431754874,-0.013,-0.0049999999999999975,-0.02007347757128434,-0.0038139607385440245,1e-3,-0.4999999999999998
102.4540389972145,-0.013,-0.0049999999999999975,-0.020296653848257042,-0.003856364231168838,1e-3,-0.4999999999999998
102.46852367688022,-0.013,-0.0049999999999999975,-0.02056688685209534,-0.003907708501898115,1e-3,-0.4999999999999998
102.48300835654597,-0.013,-0.0049999999999999975,-0.020889781179861157,-0.00396905842417362,1e-3,-0.4999999999999998
102.49749303621171,-0.013,-0.0049999999999999975,-0.021270702389643393,-0.004041433454032245,1e-3,-0.4999999999999998
102.51197771587744,-0.013,-0.0049999999999999975,-0.021714737936244764,-0.0041258002078865055,1e-3,-0.4999999999999998
102.52646239554318,-0.013,-0.0049999999999999975,-0.022226659594473085,-0.004223065322949886,1e-3,-0.4999999999999998
102.5409470752089,-0.013,-0.0049999999999999975,-0.022810887647720057,-0.004334068653066811,1e-3,-0.4999999999999998
102.55543175487466,-0.013,-0.0049999999999999975,-0.02347145711140249,-0.004459576851166473,1e-3,-0.4999999999999998
102.5699164345404,-0.013,-0.0049999999999999975,-0.024211986250963966,-0.004600277387683154,1e-3,-0.4999999999999998
102.58440111420613,-0.013,-0.0049999999999999975,-0.025035647642335603,-0.004756773052043765,1e-3,-0.4999999999999998
102.59888579387187,-0.013,-0.0049999999999999975,-0.025945142009207854,-0.004929576981749492,1e-3,-0.4999999999999998
102.6133704735376,-0.013,-0.0049999999999999975,-0.026942675056164128,-0.005119108260671184,1e-3,-0.4999999999999998
102.62785515320334,-0.013,-0.0049999999999999975,-0.028029937499809896,-0.005325688124963881,1e-3,-0.4999999999999998
102.64233983286908,-0.013,-0.0049999999999999975,-0.029208088481483346,-0.005549536811481836,1e-3,-0.4999999999999998
102.65682451253483,-0.013,-0.0049999999999999975,-0.030477742525211533,-0.005790771079790191,1e-3,-0.4999999999999998
102.67130919220057,-0.013,-0.0049999999999999975,-0.03183896018319965,-0.006049402434807933,1e-3,-0.4999999999999998
102.6857938718663,-0.013,-0.0049999999999999975,-0.0332912424886038,-0.006325336072834723,1e-3,-0.4999999999999998
102.70027855153204,-0.013,-0.0049999999999999975,-0.03483352931161253,-0.006618370569206381,1e-3,-0.4999999999999998
102.71476323119778,-0.013,-0.0049999999999999975,-0.03646420169024035,-0.006928198321145667,1e-3,-0.4999999999999998
