Porosity_used,k0_m2,Permeability_mD,Tortuosity,OutletHConc,C_molL,pH,eta_Pa_s,K_f_Pa,omega_rad_s,theta_deg,Lambda_m,debye_d_m,L_abs,sigma_abs,RE_real,RE_imag,RE_abs,TTM_real,TTM_imag,TTM_abs,RE_energy_proxy,TTM_energy_proxy_abs,matrix_cond,coefficient_combined_log_metric,Time_s,component,RE_abs_norm
0.545,1.8581234013843514e-11,18827.4347295717,1.03987766650634,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.6841281856298396e-05,9.659384446620077e-09,1.597359007227557e-09,0.00664223908117021,1724235367.8273723,166289403.7406098,1732235483.259479,-1.5147409905186005e-07,5.695038023642709e-07,5.893038126390624e-07,3.000639769463201e+18,3.4727898359093515e-13,9.687940041244741e+26,9.238606930480712,10269.2,tortuosity,1.1707759656488148
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,3.88193531312219e-09,0.0010038819353131222,5.410951705781286,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.641172325810223e-09,8.5842945509944e-10,0.005680098283152162,1007108157.189783,31045395.47577413,1007586550.5545654,-3.750082612334757e-08,1.898368489335065e-07,1.935054034721938e-07,1.0152306568584479e+18,3.7444341172936515e-14,2.0682948205203235e+27,9.003282361824368,10269.2,fluid_chemistry,0.6810033209114061
0.91685,2.5951370230963205e-10,262952.24999717,1.03200592566476,2.32172961229036e-08,0.0010232172961229036,4.634188359415623,0.001,2220000000.0,3141592.653589793,45.0,4.8341162615846065e-05,9.549645030940974e-09,4.951308810510452e-10,0.011492693438027756,294620773.8338435,161257016.4617908,335864892.0810436,-2.028403976619929e-08,-1.422021762818925e-07,1.4364157200665545e-07,1.1280522573261107e+17,2.0632901208543182e-14,4.69224655681294e+26,8.526164609461375,10719.2,full_path,0.22700293762243426
0.91685,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.4056260999739344e-05,9.659384446620077e-09,2.747427596363652e-09,0.009539838730908141,2473685349.192164,999600144.1456188,2668017926.2860847,-1.2207269892551017e-06,-7.804896246187717e-06,7.89978352842981e-06,7.118319654983899e+18,6.240657979605094e-11,1.541243439351118e+26,9.42618874325837,10719.2,porosity,1.8032486311493217
0.545,2.5951370230963205e-10,262952.24999717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,6.813395141050056e-05,9.659384446620077e-09,3.369020422292168e-10,0.005657208742508287,400299964.9676571,14903588.59657546,400577307.0284479,-3.946321718990534e-09,3.02321981613649e-08,3.0488674303383734e-08,1.6046217890616342e+17,9.295592607778117e-16,5.211490906891146e+27,8.60268634258243,10719.2,permeability,0.27074048995391775
0.545,1.8581234013843514e-11,18827.4347295717,1.03200592566476,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.6777417591556493e-05,9.659384446620077e-09,1.6156703946498777e-09,0.006692967432948316,1736358200.9671564,173481391.22042194,1745003035.8614488,-1.560392928782069e-07,5.785952682901657e-07,5.992668399049789e-07,3.0450355951656724e+18,3.5912074540969964e-13,9.511194261777969e+26,9.241796186857794,10719.2,tortuosity,1.1794052449073231
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,2.32172961229036e-08,0.0010232172961229036,4.634188359415623,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.549645030940974e-09,6.609041045355635e-10,0.0057869270213776955,768295613.6212171,25942169.197178446,768733468.7993346,-2.3278635483347197e-08,1.0965897500689927e-07,1.1210256763130054e-07,5.909511460522577e+17,1.2566985669530311e-14,2.662316220891188e+27,8.885775789614144,10719.2,fluid_chemistry,0.5195683138683789
0.9327,3.663947271098806e-10,371249.444723699,1.02202862406181,5.466280176774e-08,0.00105466280176774,4.262308112103934,0.001,2220000000.0,3141592.653589793,45.0,5.667351408713396e-05,9.40620307734387e-09,3.7075935785475414e-10,0.012167381562205426,202868580.61084878,114264530.3845853,232834799.59634528,-1.8229680478791867e-08,-8.887611234581301e-08,9.072642721977109e-08,5.4212043903070264e+16,8.231284596064421e-15,4.836378064099668e+26,8.367047890682278,11169.2,full_path,0.15736739604313132
0.9327,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.3936315476951518e-05,9.659384446620077e-09,2.818981357116504e-09,0.009705009223307337,2366586218.880256,1010809134.5616336,2573415131.2812295,-8.149433940318248e-07,-8.278707008772722e-06,8.318721204162253e-06,6.622465437907188e+18,6.92011224725787e-11,1.3529251881419393e+26,9.410509850214316,11169.2,porosity,1.7393088956195564
0.545,3.663947271098806e-10,371249.444723699,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,8.095767684572838e-05,9.659384446620077e-09,2.835363738025059e-10,0.005656651889267084,337129859.3406395,12706354.82575895,337369224.3106912,-2.304836883021271e-09,2.153647016411644e-08,2.165945105923077e-08,1.1381799351199746e+17,4.691318201872129e-16,6.176571050171478e+27,8.528105462599127,11169.2,permeability,0.2280196793044071
0.545,1.8581234013843514e-11,18827.4347295717,1.02202862406181,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.6696119653584506e-05,9.659384446620077e-09,1.6393876063014023e-09,0.006758388760838722,1751890856.4059448,182880145.863777,1761410434.9951806,-1.6454056135939752e-07,5.896447084812441e-07,6.121719354661704e-07,3.1025667205099116e+18,3.747544785723971e-13,9.290956059981515e+26,9.245860564873896,11169.2,tortuosity,1.1904946081897534
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,5.466280176774e-08,0.00105466280176774,4.262308112103934,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.40620307734387e-09,5.648215620261049e-10,0.005963803646493818,646804653.631833,24912381.475105815,647284239.5042201,-1.6687149089659057e-08,7.720930542101575e-08,7.899201091462478e-08,4.189768867105566e+17,6.2397377883362e-15,3.0658566790933753e+27,8.811095032663415,11169.2,fluid_chemistry,0.4374837242849009
