scan,scan_value,Porosity_used,k0_m2,Permeability_mD,Tortuosity,C_molL,pH,eta_Pa_s,K_f_Pa,Lambda_m,debye_d_m,L_abs,R_E_abs,T_TM_abs,RE_EE,TE_TM_TM,minus_TE_TM_TM,RE_Pr_Pr,matrix_cond
electrolyte_concentration_molL,0.02009233002565046,0.24,3.9e-13,395.1674866729765,2.3,0.02009233002565046,7.0,0.001,2220000000.0,5.468089245796927e-06,2.1550433644626598e-09,8.715473405643217e-10,33436653.34871029,5.45545368018013e-09,5.590048935809096e-09,-5.289585687258384e-09,5.289585687258384e-09,-0.05698179195296744,3.898490517866232e+25
electrolyte_concentration_molL,0.02310129700083158,0.24,3.9e-13,395.1674866729765,2.3,0.02310129700083158,7.0,0.001,2220000000.0,5.468089245796927e-06,2.0098006543763513e-09,8.308942784111791e-10,28313424.47632858,4.305775169907443e-09,4.008250027883814e-09,-4.171072152505776e-09,4.171072152505776e-09,-0.05698179181665289,3.6333930386554593e+25
electrolyte_concentration_molL,0.026560877829466895,0.24,3.9e-13,395.1674866729765,2.3,0.026560877829466895,7.0,0.001,2220000000.0,5.468089245796927e-06,1.874346816839469e-09,7.902293099642476e-10,23860628.4233496,3.390174333509088e-09,2.846647943785795e-09,-3.286759824080138e-09,3.286759824080138e-09,-0.056981791745706674,3.3852500316610306e+25
electrolyte_concentration_molL,0.030538555088334186,0.24,3.9e-13,395.1674866729765,2.3,0.030538555088334186,7.0,0.001,2220000000.0,5.468089245796927e-06,1.7480221146043983e-09,7.495534633746415e-10,20011592.010585703,2.660233243041386e-09,2.0023190739906886e-09,-2.5838542642235266e-09,2.5838542642235266e-09,-0.05698179171825158,3.1542685187037396e+25
electrolyte_concentration_molL,0.03511191734215135,0.24,3.9e-13,395.1674866729765,2.3,0.03511191734215135,7.0,0.001,2220000000.0,5.468089245796927e-06,1.6302112745059452e-09,7.088676823459449e-10,16701568.030129967,2.074740556133424e-09,1.3947118733252974e-09,-2.023369057219536e-09,2.023369057219536e-09,-0.056981791701699605,2.945609279427266e+25
electrolyte_concentration_molL,0.04037017258596558,0.24,3.9e-13,395.1674866729765,2.3,0.04037017258596558,7.0,0.001,2220000000.0,5.468089245796927e-06,1.5203404907310042e-09,6.681728328384163e-10,13868981.220850486,1.6106836437798779e-09,9.617432005215173e-10,-1.5759823499334497e-09,1.5759823499334497e-09,-0.05698179171293606,2.7512705604202907e+25
electrolyte_concentration_molL,0.04641588833612782,0.24,3.9e-13,395.1674866729765,2.3,0.04641588833612782,7.0,0.001,2220000000.0,5.468089245796927e-06,1.4178746300578114e-09,6.274697092543562e-10,11456283.644133594,1.2396890261483279e-09,6.562321746742146e-10,-1.2192041270484993e-09,1.2192041270484993e-09,-0.05698179172132422,2.579231888908592e+25
electrolyte_concentration_molL,0.05336699231206313,0.24,3.9e-13,395.1674866729765,2.3,0.05336699231206313,7.0,0.001,2220000000.0,5.468089245796927e-06,1.3223146254527223e-09,5.86759040143941e-10,9410476.410168597,9.477791490184958e-10,4.4278533133169834e-10,-9.354539410255008e-10,9.354539410255008e-10,-0.05698179174341042,2.4208660631945216e+25
electrolyte_concentration_molL,0.061359072734131756,0.24,3.9e-13,395.1674866729765,2.3,0.061359072734131756,7.0,0.001,2220000000.0,5.468089245796927e-06,1.2331950453298401e-09,5.460414934678998e-10,7683359.015860826,7.174967515606501e-10,2.9517002883304927e-10,-7.107578809551023e-10,7.107578809551023e-10,-0.05698179176289163,2.2807698614651133e+25
electrolyte_concentration_molL,0.07054802310718646,0.24,3.9e-13,395.1674866729765,2.3,0.07054802310718646,7.0,0.001,2220000000.0,5.468089245796927e-06,1.1500818266344131e-09,5.053176814507235e-10,6231566.452387752,5.366012053843684e-10,1.9416210225262245e-10,-5.338593965382571e-10,5.338593965382571e-10,-0.05698179177906287,2.160275639462194e+25
electrolyte_concentration_molL,0.08111308307896872,0.24,3.9e-13,395.1674866729765,2.3,0.08111308307896872,7.0,0.001,2220000000.0,5.468089245796927e-06,1.0725701607088208e-09,4.6458816505557593e-10,5016448.573601302,3.956076234936518e-10,1.2582378145793273e-10,-3.956031143669655e-10,3.956031143669655e-10,-0.05698179179187414,2.059714597439551e+25
electrolyte_concentration_molL,0.093260334688322,0.24,3.9e-13,395.1674866729765,2.3,0.093260334688322,7.0,0.001,2220000000.0,5.468089245796927e-06,1.0002825216441191e-09,4.2385345810975545e-10,4003838.840953437,2.874090675154114e-10,8.015362732163686e-11,-2.8849742409490884e-10,2.8849742409490884e-10,-0.05698179180501214,1.9753475101904965e+25
electrolyte_concentration_molL,0.10722672220103231,0.24,3.9e-13,395.1674866729765,2.3,0.10722672220103231,7.0,0.001,2220000000.0,5.468089245796927e-06,9.328668275140926e-10,3.8311403110740603e-10,3163751.2905344083,2.0524923392192012e-10,5.004661114179068e-11,-2.0639419469571623e-10,2.0639419469571623e-10,-0.05698179181758755,1.907443746802069e+25
electrolyte_concentration_molL,0.12328467394420659,0.24,3.9e-13,395.1674866729765,2.3,0.12328467394420659,7.0,0.001,2220000000.0,5.468089245796927e-06,8.69994725535974e-10,3.423703147141635e-10,2470036.556549728,1.4303387514902053e-10,3.05054029534602e-11,-1.442460547503639e-10,1.442460547503639e-10,-0.05698179182643864,1.864354061150063e+25
electrolyte_concentration_molL,0.14174741629268048,0.24,3.9e-13,395.1674866729765,2.3,0.14174741629268048,7.0,0.001,2220000000.0,5.468089245796927e-06,8.113599928055978e-10,3.0162270299659006e-10,1900020.4969334689,9.663934199663611e-11,1.8050389443836537e-11,-9.791621011276423e-11,9.791621011276423e-11,-0.05698179183231373,1.8512843700559562e+25
electrolyte_concentration_molL,0.16297508346206435,0.24,3.9e-13,395.1674866729765,2.3,0.16297508346206435,7.0,0.001,2220000000.0,5.468089245796927e-06,7.566770448176457e-10,2.6087155639751425e-10,1434142.699604302,6.309423378118395e-11,1.0283826414141578e-11,-6.402510168457022e-11,6.402510168457022e-11,-0.05698179183788771,1.866181609847408e+25
electrolyte_concentration_molL,0.1873817422860383,0.24,3.9e-13,395.1674866729765,2.3,0.1873817422860383,7.0,0.001,2220000000.0,5.468089245796927e-06,7.056795445066407e-10,2.2011720447681932e-10,1055606.9713693955,3.9011285740967146e-11,5.571530390018342e-12,-3.982404764077888e-11,3.982404764077888e-11,-0.05698179184118979,1.936558224227008e+25
electrolyte_concentration_molL,0.21544346900318867,0.24,3.9e-13,395.1674866729765,2.3,0.21544346900318867,7.0,0.001,2220000000.0,5.468089245796927e-06,6.581191050339185e-10,1.7935994843573893e-10,750051.7820069869,2.3031630838115967e-11,2.8128883784592843e-12,-2.3089590785955582e-11,2.3089590785955582e-11,-0.05698179184588237,2.0311685770795503e+25
electrolyte_concentration_molL,0.2477076355991714,0.24,3.9e-13,395.1674866729765,2.3,0.2477076355991714,7.0,0.001,2220000000.0,5.468089245796927e-06,6.137640800024218e-10,1.3860006344136606e-10,505245.4458774925,1.1699781406443387e-11,1.276364802899731e-12,-1.2034418982469273e-11,1.2034418982469273e-11,-0.05698179184589097,2.3467527458972703e+25
electrolyte_concentration_molL,0.2848035868435805,0.24,3.9e-13,395.1674866729765,2.3,0.2848035868435805,7.0,0.001,2220000000.0,5.468089245796927e-06,5.723984352069589e-10,9.78378007668018e-11,310808.44328768353,5.530121189573394e-12,4.830094420945662e-13,-5.2319981520195405e-12,5.2319981520195405e-12,-0.05698179184861388,2.660574856517242e+25
electrolyte_concentration_molL,0.3274549162877732,0.24,3.9e-13,395.1674866729765,2.3,0.3274549162877732,7.0,0.001,2220000000.0,5.468089245796927e-06,5.338206964247277e-10,5.7073389761223636e-11,157963.5558144835,1.5423120733901695e-12,1.2476242482777725e-13,-1.5528082446590052e-12,1.5528082446590052e-12,-0.056981791847906874,4.222762931493209e+25
electrolyte_concentration_molL,0.37649358067924715,0.24,3.9e-13,395.1674866729765,2.3,0.37649358067924715,7.0,0.001,2220000000.0,5.468089245796927e-06,4.978429681212324e-10,1.6307039663050078e-11,39313.29619426667,1.2504946342465524e-13,7.727676288290716e-15,-1.1052329380566743e-13,1.1052329380566743e-13,-0.05698179184850136,1.1287369920413098e+26
electrolyte_concentration_molL,0.43287612810830617,0.24,3.9e-13,395.1674866729765,2.3,0.43287612810830617,7.0,0.001,2220000000.0,5.468089245796927e-06,4.6429001829213755e-10,2.4461058731612412e-11,51356.68067541065,2.931588239322224e-13,1.3187543249980492e-14,-2.1676007962468756e-13,2.1676007962468756e-13,-0.05698179184837336,5.476312544466821e+25
electrolyte_concentration_molL,0.49770235643321137,0.24,3.9e-13,395.1674866729765,2.3,0.49770235643321137,7.0,0.001,2220000000.0,5.468089245796927e-06,4.3299842498371883e-10,6.523073153398301e-11,119249.98017335484,1.3461038480630876e-12,7.110278885672764e-14,-1.343212940807963e-12,1.343212940807963e-12,-0.05698179184844607,2.410883691485804e+25
electrolyte_concentration_molL,0.572236765935022,0.24,3.9e-13,395.1674866729765,2.3,0.572236765935022,7.0,0.001,2220000000.0,5.468089245796927e-06,4.03815780334979e-10,1.0600182035068322e-10,168709.73731173028,3.014292238705836e-12,1.4231487731896524e-13,-3.090137754603417e-12,3.090137754603417e-12,-0.05698179184805623,1.3258768180542241e+25
electrolyte_concentration_molL,0.6579332246575682,0.24,3.9e-13,395.1674866729765,2.3,0.6579332246575682,7.0,0.001,2220000000.0,5.468089245796927e-06,3.765999482646606e-10,1.4677418098527128e-10,203348.90289159064,5.09463663885509e-12,2.0675388153606782e-13,-5.160268560510542e-12,5.160268560510542e-12,-0.056981791847889714,8.229706601750781e+24
electrolyte_concentration_molL,0.7564633275546291,0.24,3.9e-13,395.1674866729765,2.3,0.7564633275546291,7.0,0.001,2220000000.0,5.468089245796927e-06,3.5121837218766993e-10,1.87547682244363e-10,226162.6823887906,7.182765060861711e-12,2.5574779452646494e-13,-7.337356752465993e-12,7.337356752465993e-12,-0.056981791847433266,5.650060714811583e+24
electrolyte_concentration_molL,0.8697490026177834,0.24,3.9e-13,395.1674866729765,2.3,0.8697490026177834,7.0,0.001,2220000000.0,5.468089245796927e-06,3.275474293890974e-10,2.2832220484014783e-10,239625.1765160654,9.19713597892534e-12,2.871011261017776e-13,-9.468620002091228e-12,9.468620002091228e-12,-0.056981791846810285,4.0685272257510505e+24
electrolyte_concentration_molL,1.0,0.24,3.9e-13,395.1674866729765,2.3,1.0,7.0,0.001,2220000000.0,5.468089245796927e-06,3.0547182891126743e-10,2.6909764038173673e-10,245772.14037553582,1.1111799007662591e-11,3.020197249238606e-13,-1.1450477795447256e-11,1.1450477795447256e-11,-0.05698179184644342,3.005445689543188e+24
viscosity_Pa_s,1e-06,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,1e-06,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,4.499421223421231e-08,5738003038.088874,0.00012769497413194509,0.00016462339432558577,-0.00018329200941858046,0.00018329200941858046,-0.060460841810212766,2.484830381105645e+24
viscosity_Pa_s,1.1497569953977357e-06,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,1.1497569953977357e-06,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,4.254128354294592e-08,5630522204.583869,0.00012633156372229831,0.00015851390148156,-0.0001853427311814634,0.0001853427311814634,-0.06045412792690574,2.7254014930695994e+24
viscosity_Pa_s,1.3219411484660288e-06,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,1.3219411484660288e-06,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,4.018830060094593e-08,5506267546.44209,0.00012446119337829387,0.000151594911465007,-0.0001865130414631182,0.0001865130414631182,-0.06044664343648393,2.984356562488479e+24
viscosity_Pa_s,1.519911082952933e-06,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,1.519911082952933e-06,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,3.793523142906605e-08,5366961238.727203,0.00012206764417145482,0.00014402136469000124,-0.00018669838313563136,0.00018669838313563136,-0.060438373196264675,3.262565474341737e+24
viscosity_Pa_s,1.747528400007683e-06,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,1.747528400007683e-06,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,3.578148374296946e-08,5214477972.85201,0.00011914742297963992,0.00013595390264679408,-0.0001858182732217853,0.0001858182732217853,-0.06042930471921318,3.560948811838339e+24
viscosity_Pa_s,2.0092330025650458e-06,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,2.0092330025650458e-06,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,3.372596640527899e-08,5050787611.307419,0.000115711352939702,0.00012755227747268254,-0.000183822679388084,0.000183822679388084,-0.060419427017563115,3.880489113943663e+24
viscosity_Pa_s,2.310129700083158e-06,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,2.310129700083158e-06,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,3.176715058084609e-08,4877899034.330903,0.00011178487107807028,0.00011896949494563183,-0.0001806964735217071,0.0001806964735217071,-0.06040872929261082,4.2222538709309434e+24
viscosity_Pa_s,2.656087782946684e-06,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,2.656087782946684e-06,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,2.9903129398170136e-08,4697807948.30355,0.00010740751033757962,0.00011034699759572005,-0.00017646149931732166,0.00017646149931732166,-0.06039719963251122,4.587413924456538e+24
viscosity_Pa_s,3.0538555088334123e-06,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,3.0538555088334123e-06,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,2.8131675165193248e-08,4512450868.001983,0.00010263218663125199,0.00010181106418065927,-0.0001711760514544264,0.0001711760514544264,-0.06038482339194202,4.977238873245569e+24
viscosity_Pa_s,3.5111917342151275e-06,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,3.5111917342151275e-06,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,2.645029341752283e-08,4323666129.075337,9.752237750307529e-05,9.34704439785666e-05,-0.00016493184108188328,0.00016493184108188328,-0.0603715820127288,5.393139443723393e+24
viscosity_Pa_s,4.037017258596558e-06,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,4.037017258596558e-06,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,2.4856273285247406e-08,4133163381.2893248,9.214988316384016e-05,8.541519768215505e-05,-0.00015784880108686745,0.00015784880108686745,-0.06035745150101471,5.836656634080717e+24
viscosity_Pa_s,4.641588833612782e-06,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,4.641588833612782e-06,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,2.3346733847208883e-08,3942501145.7883883,8.65912541250106e-05,7.771657642271381e-05,-0.00015006828236777773,0.00015006828236777773,-0.06034240147798197,6.309504868474857e+24
viscosity_Pa_s,5.336699231206313e-06,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,5.336699231206313e-06,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,2.1918666297337134e-08,3753072603.9318843,8.092505675916951e-05,7.04277698519203e-05,-0.00014174532957602574,0.00014174532957602574,-0.06032639370985072,6.813542853922877e+24
viscosity_Pa_s,6.1359072734131755e-06,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,6.1359072734131755e-06,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,2.0568971876586547e-08,3566098295.9631753,7.522789159099746e-05,6.358528528235734e-05,-0.00013304074239012018,0.00013304074239012018,-0.06030938189949487,7.350853122401547e+24
viscosity_Pa_s,7.0548023107186455e-06,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,7.0548023107186455e-06,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,1.929449562748398e-08,3382625548.333106,6.957254481067115e-05,5.721077800117925e-05,-0.00012411358616853105,0.00012411358616853105,-0.06029130998339689,7.923670390271527e+24
viscosity_Pa_s,8.111308307896873e-06,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,8.111308307896873e-06,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,1.8092056108465552e-08,3203532605.5930476,6.402479566227226e-05,5.1313105775488915e-05,-0.0001151146655144219,0.0001151146655144219,-0.06027211231506618,8.534463463816956e+24
viscosity_Pa_s,9.3260334688322e-06,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,9.3260334688322e-06,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,1.6958471264666476e-08,3029537069.3439946,5.8642028689059116e-05,4.589047427264702e-05,-0.00010618132518803644,0.00010618132518803644,-0.060251712804788124,9.185935536004657e+24
viscosity_Pa_s,1.072267222010323e-05,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,1.072267222010323e-05,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,1.5890580693459926e-08,2861207242.5577826,5.347254289085285e-05,4.093253442432557e-05,-9.743374816647433e-05,9.743374816647433e-05,-0.06023002379653027,9.88095198214257e+24
viscosity_Pa_s,1.2328467394420658e-05,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,1.2328467394420658e-05,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,1.4885264569649606e-08,2698975100.8766036,4.855420737905563e-05,3.6422332975759376e-05,-8.897275455291519e-05,8.897275455291519e-05,-0.06020694680470191,1.062269628250943e+25
viscosity_Pa_s,1.4174741629268048e-05,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,1.4174741629268048e-05,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,1.393945950949693e-08,2543150639.0354924,4.391515684410455e-05,3.233807586413317e-05,-8.087898402189844e-05,8.087898402189844e-05,-0.06018237121066792,1.1414595291925884e+25
viscosity_Pa_s,1.6297508346206434e-05,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,1.6297508346206434e-05,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,1.3050171657181577e-08,2393936373.0914373,3.95741402675066e-05,2.8654656792050932e-05,-7.321323919575173e-05,7.321323919575173e-05,-0.06015617401118667,1.226037183958569e+25
viscosity_Pa_s,1.873817422860383e-05,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,1.873817422860383e-05,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,1.2214487274048946e-08,2251441734.4489737,3.55417463789519e-05,2.5344949418093026e-05,-6.60177304775908e-05,6.60177304775908e-05,-0.060128218505209566,1.3163931940015618e+25
viscosity_Pa_s,2.1544346900318867e-05,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,2.1544346900318867e-05,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,1.1429581101993473e-08,2115696620.976336,3.182078010119712e-05,2.238086096005344e-05,-5.931794536406614e-05,5.931794536406614e-05,-0.06009835492072624,1.4129592174720302e+25
viscosity_Pa_s,2.477076355991714e-05,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,2.477076355991714e-05,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,1.0692722759173354e-08,1986664236.3172894,2.84077321043824e-05,1.9734173939310798e-05,-5.312489290383876e-05,5.312489290383876e-05,-0.06006641915016148,1.5162066077777645e+25
viscosity_Pa_s,2.8480358684358048e-05,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,2.8480358684358048e-05,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,1.0001281410283227e-08,1864252875.3060443,2.5294582488366886e-05,1.7377193915434274e-05,-4.743750346376957e-05,4.743750346376957e-05,-0.06003223053471943,1.6266168481550134e+25
viscosity_Pa_s,3.274549162877732e-05,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,3.274549162877732e-05,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,9.35272893590682e-09,1748326240.1542938,2.2468897761111747e-05,1.5283223210060247e-05,-4.224500871629536e-05,4.224500871629536e-05,-0.05999559289522116,1.7447348671814453e+25
viscosity_Pa_s,3.7649358067924715e-05,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,3.7649358067924715e-05,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,8.744641806885776e-09,1638712886.1864057,1.9915756221367246e-05,1.3426899616766902e-05,-3.752918433771459e-05,3.752918433771459e-05,-0.05995629138832074,1.871124548705197e+25
viscosity_Pa_s,4.328761281083062e-05,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,4.328761281083062e-05,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,8.174701850835256e-09,1535214231.294039,1.7618017004748795e-05,1.1784413679838741e-05,-3.326636824808593e-05,3.326636824808593e-05,-0.05991409232381651,2.0064199633881633e+25
viscosity_Pa_s,4.977023564332114e-05,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,4.977023564332114e-05,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,7.64069607940602e-09,1437611659.7532842,1.5557820868942495e-05,1.0333636421292964e-05,-2.9429215376791257e-05,2.9429215376791257e-05,-0.05986873965982154,2.151263884022553e+25
viscosity_Pa_s,5.72236765935022e-05,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,5.72236765935022e-05,2220000000.0,5.468089245796927e-06,9.659867403768781e-09,7.140515726994465e-09,1345672386.4725387,1.3716607903870938e-05,9.054170858573493e-06,-2.5988169938793315e-05,2.5988169938793315e-05,-0.05981995406688342,2.3063689301647872e+25
