frequency_Hz,theta_deg,Time_s,Porosity,RE_abs,TTM_abs,RE_phase_rad,TTM_phase_rad,L_abs,sigma_abs,matrix_cond,case,Pe,stage_Time_norm
234782.60869565216,56.73913043478261,0.1,0.545,428517823.65966386,4.3930348822543435e-07,0.32609148212500266,1.9997971653438713,1.8444776737151556e-09,0.005666872157968506,1.2312101654459405e+26,Pe0p1,0.1,6.983630370411755e-06
234782.60869565216,59.78260869565218,0.1,0.545,406295649.5993883,4.5640332960785757e-07,0.3506607010598104,2.0128321759919374,1.8444776737151556e-09,0.005666872157968506,1.2723493002582879e+26,Pe0p1,0.1,6.983630370411755e-06
234782.60869565216,62.82608695652174,0.1,0.545,380017931.95571893,4.769925127408767e-07,0.37707889463407396,2.0163429019949795,1.8444776737151556e-09,0.005666872157968506,1.3098990917558305e+26,Pe0p1,0.1,6.983630370411755e-06
234782.60869565216,65.86956521739131,0.1,0.545,347918193.1839103,5.036347943070233e-07,0.41129003101083006,2.007476784211193,1.8444776737151556e-09,0.005666872157968506,1.3437534436110817e+26,Pe0p1,0.1,6.983630370411755e-06
234782.60869565216,68.91304347826087,0.1,0.545,304945010.32309055,5.479709328389327e-07,0.4666050753424658,1.983900371181528,1.8444776737151556e-09,0.005666872157968506,1.373817013063742e+26,Pe0p1,0.1,6.983630370411755e-06
234782.60869565216,71.95652173913044,0.1,0.545,236278489.3124894,6.350109376608651e-07,0.5075344772840383,2.025717076549613,1.8444776737151556e-09,0.005666872157968506,1.4000032049883243e+26,Pe0p1,0.1,6.983630370411755e-06
234782.60869565216,75.0,0.1,0.545,171570098.71294636,6.744915413762708e-07,0.4241910013698914,2.1577326806508323,1.8444776737151556e-09,0.005666872157968506,1.4222402525867601e+26,Pe0p1,0.1,6.983630370411755e-06
269565.2173913043,5.0,0.1,0.545,333664737.45683724,2.280587727050151e-07,0.5695742963595315,1.6127745940881335,1.7203489858331714e-09,0.0056668657787770655,2.0726305002110288e+25,Pe0p1,0.1,6.983630370411755e-06
269565.2173913043,8.043478260869566,0.1,0.545,332529970.22457886,2.29010254043157e-07,0.5355217240737757,1.6492190749512097,1.7203489858331714e-09,0.0056668657787770655,3.327512382646285e+25,Pe0p1,0.1,6.983630370411755e-06
269565.2173913043,11.08695652173913,0.1,0.545,330769605.49069667,2.295561379118053e-07,0.501413604837644,1.6853347982267612,1.7203489858331714e-09,0.0056668657787770655,4.573007389252643e+25,Pe0p1,0.1,6.983630370411755e-06
269565.2173913043,14.130434782608695,0.1,0.545,327974407.6952524,2.2939873132095723e-07,0.467185864223107,1.7211776876678742,1.7203489858331714e-09,0.0056668657787770655,5.805602126868609e+25,Pe0p1,0.1,6.983630370411755e-06
269565.2173913043,17.17391304347826,0.1,0.545,323376116.87179255,2.279851957233963e-07,0.43269317394652707,1.756849425298348,1.7203489858331714e-09,0.0056668657787770655,7.021819105450889e+25,Pe0p1,0.1,6.983630370411755e-06
269565.2173913043,20.217391304347828,0.1,0.545,315431013.2003307,2.242098920592013e-07,0.3975790130275996,1.7925299342057548,1.7203489858331714e-09,0.0056668657787770655,8.218227337114321e+25,Pe0p1,0.1,6.983630370411755e-06
269565.2173913043,23.26086956521739,0.1,0.545,300588331.3343112,2.1553251425177137e-07,0.36082259541773604,1.8284935546639838,1.7203489858331714e-09,0.0056668657787770655,9.391451098888064e+25,Pe0p1,0.1,6.983630370411755e-06
269565.2173913043,26.304347826086957,0.1,0.545,268338263.60139337,1.9442181585635895e-07,0.31827232627424273,1.8644857584332268,1.7203489858331714e-09,0.0056668657787770655,1.0538179390069446e+26,Pe0p1,0.1,6.983630370411755e-06
269565.2173913043,29.347826086956523,0.1,0.545,160872892.6968728,1.192153012072441e-07,0.21065655009265594,1.8653846171850044,1.7203489858331714e-09,0.0056668657787770655,1.1655171068119292e+26,Pe0p1,0.1,6.983630370411755e-06
269565.2173913043,32.39130434782609,0.1,0.545,572251073.4986017,3.657281760090062e-07,-0.7102255541583768,1.026348709437507,1.7203489858331714e-09,0.0056668657787770655,1.2739389447210878e+26,Pe0p1,0.1,6.983630370411755e-06
