Time_s,Porosity,frequency_Hz,k_dyn_abs,L_abs,sigma_abs,omega_t,sigma_f,C_molL,pH,case,Pe,Time_norm
0.1,0.545,355490.13363320846,1.9020841799232303e-13,1.4961004515373873e-09,0.005666851602188603,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,367887.2891730403,1.8395568918128048e-13,1.470416312973681e-09,0.005666849705813616,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,380716.7758831019,1.7790608081950273e-13,1.4451686759186445e-09,0.005666847776777819,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,393993.67062841705,1.7205310824449842e-13,1.4203501266707293e-09,0.005666845814522879,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,407733.5760558058,1.663904886855685e-13,1.395953377192361e-09,0.005666843818481128,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,421952.63892968884,1.6091213519445724e-13,1.3719712630050911e-09,0.005666841788075421,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,436667.56910733244,1.5561215075055449e-13,1.3483967411179193e-09,0.005666839722718988,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,451895.6591758163,1.5048482253582539e-13,1.3252228879884673e-09,0.005666837621815289,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,467654.8047738141,1.4552461637476825e-13,1.3024428975166305e-09,0.005666835484757855,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,483963.52562206396,1.407261713348443e-13,1.2800500790703452e-09,0.005666833310930145,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,500840.9872872381,1.3608429448294787e-13,1.2580378555430813e-09,0.005666831099705388,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,518307.0237048036,1.31593955793606e-13,1.2363997614426761e-09,0.005666828850446427,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,536382.1604873213,1.2725028320472548e-13,1.2151294410111333e-09,0.005666826562505563,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,555087.6390455909,1.230485578168111e-13,1.194220646374968e-09,0.005666824235224396,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,574445.4415509806,1.1898420923169663e-13,1.1736672357257066e-09,0.005666821867933668,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,594478.3167682793,1.1505281102693623e-13,1.153463171530141e-09,0.005666819459953096,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,615209.8067894295,1.1125007636210887e-13,1.1336025187699197e-09,0.005666817010591209,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,636664.2746995509,1.075718537133911e-13,1.114079443210082e-09,0.0056668145191451896,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,658866.9332077848,1.0401412273284695e-13,1.0948882096961116e-09,0.005666811984900698,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,681843.8742765816,1.0057299022898673e-13,1.0760231804791136e-09,0.005666809407131714,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,705622.0997842689,9.724468626523155e-14,1.0574788135687072e-09,0.005666806785100363,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,730229.5532569289,9.402556037301282e-14,1.0392496611132114e-09,0.005666804118056739,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,755695.1527068665,9.091207787632494e-14,1.0213303678067482e-09,0.005666801405238752,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,782048.8246162824,8.790081632462747e-14,1.0037156693228206e-09,0.00566679864587193,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,809321.5391060582,8.498846203108419e-14,9.864003907740085e-10,0.005666795839169266,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,837545.3463310039,8.217180671319733e-14,9.693794451973466e-10,0.00566679298433103,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,866753.4141443319,7.944774423297792e-14,9.526478320650166e-10,0.005666790080544602,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,896980.0670756182,7.681326743386724e-14,9.362006358199405e-10,0.00566678712698428,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,928260.8266680614,7.426546507169656e-14,9.200330244359072e-10,0.005666784122811124,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,960632.4532224302,7.180151883704626e-14,9.041402480018324e-10,0.005666781067172756,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,994132.9889967828,6.94187004664306e-14,8.885176373297728e-10,0.00566677795920319,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,1028801.802912691,6.711436893980751e-14,8.731606025863284e-10,0.005666774798022654,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,1064679.636820531,6.48859677619737e-14,8.580646319470471e-10,0.005666771582737405,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,1101808.6533782035,6.273102232547249e-14,8.432252902734748e-10,0.0056667683124395464,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,1140232.485599538,6.064713735270334e-14,8.286382178124792e-10,0.005666764986206851,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,1179996.2881306417,5.8631994414982e-14,8.142991289174852e-10,0.005666761603102575,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,1221146.7903144055,5.6683349526362574e-14,8.002038107912796e-10,0.005666758162175281,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,1263732.351105564,5.479903081008693e-14,7.863481222500232e-10,0.005666754662458653,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,1307803.015900829,5.2976936235586034e-14,7.727279925081281e-10,0.005666751102971317,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,1353410.5753508818,5.121503142401195e-14,7.593394199836613e-10,0.005666747482716651,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,1400608.6262233458,4.951134752033255e-14,7.461784711239313e-10,0.005666743800682629,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,1449452.6343882435,4.7863979130074745e-14,7.332412792509384e-10,0.005666740055841607,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
0.1,0.545,1500000.0000000005,4.6271082318850487e-14,7.205240434263446e-10,0.005666736247150173,24068.475044878887,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,6.983630370411755e-06
3519.2,0.6743,100000.0,8.433999702237541e-13,3.0637261366130423e-09,0.007272848417432229,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
3519.2,0.6743,103487.34166350256,8.160363511793916e-13,3.011386136203613e-09,0.007272847328776445,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
3519.2,0.6743,107096.29884578515,7.895454838169161e-13,2.959934981442807e-09,0.007272846221321247,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
3519.2,0.6743,110831.11269550344,7.639001795234776e-13,2.909357625649365e-09,0.007272845094742708,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
3519.2,0.6743,114696.17226465745,7.390740714929984e-13,2.8596392729084383e-09,0.007272843948711355,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
3519.2,0.6743,118696.01966648553,7.150415906791848e-13,2.81076537422351e-09,0.007272842782892078,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
3519.2,0.6743,122835.35541323408,6.917779424394352e-13,2.76272162369949e-09,0.007272841596944036,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
3519.2,0.6743,127119.04394007126,6.692590838494e-13,2.715493954759345e-09,0.007272840390520555,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
3519.2,0.6743,131552.1193216395,6.474617016684863e-13,2.6690685363962283e-09,0.007272839163269044,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
3519.2,0.6743,136139.79118796365,6.263631909371965e-13,2.6234317694628716e-09,0.007272837914830877,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
3519.2,0.6743,140887.4508466672,6.05941634187766e-13,2.5785702829998087e-09,0.007272836644841312,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
3519.2,0.6743,145800.67761868972,5.86175781250133e-13,2.5344709306037563e-09,0.0072728353529293716,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
3519.2,0.6743,150885.24539495536,5.670450296358111e-13,2.49112078683729e-09,0.007272834038717751,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
3519.2,0.6743,156147.12942169173,5.485294054828252e-13,2.4485071436808126e-09,0.007272832701822714,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
3519.2,0.6743,161592.51332237766,5.306095450453553e-13,2.406617507027651e-09,0.007272831341853972,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
3519.2,0.6743,167227.7963645699,5.132666767122909e-13,2.3654395932229187e-09,0.00727282995841459,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
3519.2,0.6743,173059.60098014915,4.964826035393761e-13,2.3249613256467723e-09,0.007272828551100871,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
3519.2,0.6743,179094.78054782117,4.802396862801437e-13,2.28517083134244e-09,0.007272827119502243,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
3519.2,0.6743,185340.42744702383,4.645208269012676e-13,2.246056437689382e-09,0.007272825663201151,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
3519.2,0.6743,191803.88139269766,4.493094525684742e-13,2.207606669121827e-09,0.007272824181772933,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
3519.2,0.6743,198492.73806072026,4.345895000895455e-13,2.169810243892832e-09,0.007272822674785712,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
3519.2,0.6743,205414.8580141388,4.2034540080140285e-13,2.132656070883937e-09,0.007272821141800269,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
3519.2,0.6743,212578.37594069092,4.065620658886582e-13,2.096133246460405e-09,0.007272819582369934,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
3519.2,0.6743,219991.71021246776,3.9322487212142137e-13,2.0602310513720283e-09,0.00727281799604045,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
3519.2,0.6743,227663.572778959,3.803196480005193e-13,2.0249389476993153e-09,0.0072728163823498615,17061.420140206086,0.012641805810344872,0.0010001,7.0,Pe0p1,0.1,0.24576791999553046
