Porosity_used,k0_m2,Permeability_mD,Tortuosity,OutletHConc,C_molL,pH,eta_Pa_s,K_f_Pa,omega_rad_s,theta_deg,Lambda_m,debye_d_m,L_abs,sigma_abs,RE_real,RE_imag,RE_abs,TTM_real,TTM_imag,TTM_abs,RE_energy_proxy,TTM_energy_proxy_abs,matrix_cond,coefficient_combined_log_metric,case,Pe,Time_s,component,RE_abs_norm_to_first
0.545,1.858123346338378e-11,18827.434171818397,1.2186342353756738,4.73886959562205e-05,0.0483886959562205,1.32432524206679,0.001,2220000000.0,3141592.653589793,45.0,1.8231428548550947e-05,1.3886704879092626e-09,6.051903058094021e-11,0.2735487733642685,-2697492.4948528023,-931322.3397104945,2853739.1366820876,-1.4721621706656966e-11,1.5718531352246117e-11,2.153597858341844e-11,8143827060231.026,4.637983735454577e-22,7.831425423236676e+26,6.455414271274287,Pe10,10.0,86.4,fluid_chemistry,0.001928773075064893
0.8818,1.2323609201702805e-09,1248689.660250478,1.0444529285751092,5.031032685719895e-05,0.051310326857198954,1.2983428611314818,0.001,2220000000.0,3141592.653589793,45.0,0.0001080620845942832,1.3485553444199063e-09,1.9460443305665028e-11,0.5475856128793931,-320332.94898314076,-303087.4022900692,440993.3918225733,8.731318699550349e-13,-6.45254927167434e-12,6.511355570518034e-12,194475171631.17767,4.2397751365716236e-23,4.9059011235746075e+26,5.644432081720686,Pe10,10.0,91.4,full_path,0.00029805673878722085
0.8818,1.858123346338378e-11,18827.434171818397,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.4332894481683285e-05,9.659384446620077e-09,2.5913915626351638e-09,0.009174610791049467,2893744165.565498,885417828.9673861,3026172504.6001062,-2.8265062732538072e-06,-7.89113377679978e-06,8.38207193932941e-06,9.15772002759768e+18,7.025912999609351e-11,2.0066689134084753e+26,9.480893681010556,Pe10,10.0,91.4,porosity,2.0453166066750437
0.545,1.2323609201702805e-09,1248689.660250478,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,0.0001484746768095617,9.659384446620077e-09,1.5460151324079233e-10,0.005655306491019563,184141245.54550207,7149510.891035236,184279987.56519905,-8.13365992799655e-10,6.387179332639673e-09,6.438759512945203e-09,3.3959113817029916e+16,4.145762406554235e-17,1.134108911782704e+28,8.265478174275424,Pe10,10.0,91.4,permeability,0.12455037453153356
0.545,1.858123346338378e-11,18827.434171818397,1.0444529285751092,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.687829014661457e-05,9.659384446620077e-09,1.586874305643233e-09,0.00661310613835087,1717242596.540515,162197221.1699322,1724885524.876494,-1.503646140929071e-07,5.637931933774347e-07,5.835000274807486e-07,2.9752300739284577e+18,3.4047228207003433e-13,9.79356905630463e+26,9.236760277632968,Pe10,10.0,91.4,tortuosity,1.1658082952245619
0.545,1.858123346338378e-11,18827.434171818397,1.2186342353756738,5.031032685719895e-05,0.051310326857198954,1.2983428611314818,0.001,2220000000.0,3141592.653589793,45.0,1.8231428548550947e-05,1.3485553444199063e-09,6.110101325566138e-11,0.2900651799015914,-2570366.1185314152,-889509.1214701835,2719928.024869943,-1.3637168985337537e-11,1.2617485923839882e-11,1.8578840894225603e-11,7398008460472.909,3.4517332897294957e-22,8.160138757263713e+26,6.434557411822656,Pe10,10.0,91.4,fluid_chemistry,0.001838333389709548
0.8879,1.4190201120562492e-09,1437822.0800504447,1.0431080104910913,5.419546813029773e-05,0.05519546813029773,1.2660370280057447,0.001,2220000000.0,3141592.653589793,45.0,0.0001154840167916279,1.3002278214729003e-09,1.852163578750027e-11,0.593887510340775,-275857.2373969542,-262236.5026684668,380611.6114309551,-1.6545973278068598e-11,-8.07042019079941e-12,1.8409261630348537e-11,144865198756.06836,3.389009137746229e-22,1.3517712640926763e+26,5.58048203330326,Pe10,10.0,96.4,full_path,0.00025724615776850847
0.8879,1.858123346338378e-11,18827.434171818397,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.4283575110317712e-05,9.659384446620077e-09,2.6183285749836884e-09,0.009238171713752675,2792501509.4017506,924544529.550219,2941572244.078376,-2.401663502704015e-06,-7.767613237323625e-06,8.130424526730798e-06,8.652847267132292e+18,6.610380298486571e-11,1.9204955694186255e+26,9.468579518988738,Pe10,10.0,96.4,porosity,1.9881373422705528
0.545,1.4190201120562492e-09,1437822.0800504447,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,0.00015932271740840378,9.659384446620077e-09,1.4407491947145604e-10,0.0056551966487870834,171627704.34810743,6679877.604671466,171757648.05275705,7.889910544804431e-10,5.8556234758926585e-09,5.908539005158161e-09,2.950068966461476e+16,3.491083317547539e-17,1.1518311479120868e+28,8.234916084498158,Pe10,10.0,96.4,permeability,0.1160868289404321
0.545,1.858123346338378e-11,18827.434171818397,1.0431080104910913,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.686741975251937e-05,9.659384446620077e-09,1.5899444067829056e-09,0.006621643347534279,1719294097.0367677,163393517.54302925,1727040715.6985497,-1.508564157736118e-07,5.653651066933388e-07,5.85145590469954e-07,2.982669633680559e+18,3.423953620464311e-13,9.76331765295311e+26,9.237302576360028,Pe10,10.0,96.4,tortuosity,1.1672649364346064
0.545,1.858123346338378e-11,18827.434171818397,1.2186342353756738,5.419546813029773e-05,0.05519546813029773,1.2660370280057447,0.001,2220000000.0,3141592.653589793,45.0,1.8231428548550947e-05,1.3002278214729003e-09,6.164103498341791e-11,0.3120284448150487,-2412752.1296017966,-837249.7239115065,2553891.136890509,-1.340077860247506e-11,9.779601504538359e-12,1.6589800262212996e-11,6522359939087.897,2.752214727401224e-22,7.977334067590117e+26,6.407202380924507,Pe10,10.0,96.4,fluid_chemistry,0.0017261130837657346
0.894,1.9690021346711885e-09,1995091.345671126,1.0374845390122398,5.764769537202569e-05,0.058647695372025695,1.239218050159715,0.001,2220000000.0,3141592.653589793,45.0,0.00013520418801356247,1.2613792712037685e-09,1.6091462043455278e-11,0.638811580097654,-217599.83909500137,-208122.14226695045,301105.4899465555,-5.237907295223302e-13,-3.896328474220305e-12,3.9313779145934905e-12,90664516075.95525,1.5455732307353463e-23,4.492922299399218e+26,5.478718673917805,Pe10,10.0,101.4,full_path,0.00020350989839890103
0.894,1.858123346338378e-11,18827.434171818397,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.42347613827577e-05,9.659384446620077e-09,2.6453582921118716e-09,0.009301733603559525,2706031436.743499,951718771.5813462,2868514381.4916444,-2.0636037974459202e-06,-7.688577269841692e-06,7.960696016502549e-06,8.228374756824391e+18,6.337268106715954e-11,1.8365418417950233e+26,9.457657031588795,Pe10,10.0,101.4,porosity,1.9387593047100102
0.545,1.9690021346711885e-09,1995091.345671126,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,0.00018767504263215496,9.659384446620077e-09,1.223093044748322e-10,0.005654969530243066,145742519.62088385,5701007.470520138,145853980.1020961,-1.4584619961129515e-09,3.808668872288422e-09,4.0783660910767365e-09,2.127338351162265e+16,1.663306997284454e-17,1.4168731524560464e+28,8.16391828476247,Pe10,10.0,101.4,permeability,0.0985791679750556
0.545,1.858123346338378e-11,18827.434171818397,1.0374845390122398,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.6821891562157662e-05,9.659384446620077e-09,1.6028892296717635e-09,0.006657579746552683,1727908621.6220927,168455446.9512336,1736100642.9016435,-1.548661954737985e-07,5.715589312510618e-07,5.921681774575402e-07,3.0140454422835e+18,3.506631503933848e-13,9.63627567763711e+26,9.239574897908383,Pe10,10.0,101.4,tortuosity,1.1733883215144678
0.545,1.858123346338378e-11,18827.434171818397,1.2186342353756738,5.764769537202569e-05,0.058647695372025695,1.239218050159715,0.001,2220000000.0,3141592.653589793,45.0,1.8231428548550947e-05,1.2613792712037685e-09,6.193457747745378e-11,0.3315443783965407,-2283152.7498644455,-793966.6978653045,2417264.899950503,-1.2902335574972437e-11,8.183694267671455e-12,1.52788453476013e-11,5843169596532.715,2.334431151559179e-22,7.716378533140527e+26,6.383324245890834,Pe10,10.0,101.4,fluid_chemistry,0.001633770723607439
0.8993,2.0781735898395486e-09,2105709.318889876,1.0342232102546298,5.982854582049134e-05,0.06082854582049134,1.2230915528960666,0.001,2220000000.0,3141592.653589793,45.0,0.0001382740704196933,1.2385611346823454e-09,1.5905306892600916e-11,0.6685958583914047,-202254.63067423814,-193958.00499261226,280226.0575497694,1.2297310136718338e-12,-3.615656886335253e-12,3.819059188555461e-12,78526643329.88667,1.4585213085689898e-23,4.030585946611664e+26,5.4475085168309345,Pe10,10.0,106.4,full_path,0.00018939799639920363
0.8993,1.858123346338378e-11,18827.434171818397,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.4192753309130304e-05,9.659384446620077e-09,2.668918147340878e-09,0.009356960290421736,2640831821.8632007,968691480.6967841,2812891021.020871,-1.819802724864905e-06,-7.65770246108894e-06,7.87096493067993e-06,7.91235589613984e+18,6.195208893999332e-11,1.7653894429727428e+26,9.449152906752442,Pe10,10.0,106.4,porosity,1.9011648243170365
0.545,2.0781735898395486e-09,2105709.318889876,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,0.00019280768508921292,9.659384446620077e-09,1.190533635250013e-10,0.005654935555335064,141869027.51187426,5553665.827593421,141977688.99122676,2.148697247930203e-10,3.931668096484413e-09,3.937535145182325e-09,2.015766417128951e+16,1.5504183019545993e-17,1.4285204049799061e+28,8.15222010276837,Pe10,10.0,106.4,permeability,0.09595927681904379
0.545,1.858123346338378e-11,18827.434171818397,1.0342232102546298,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.6795430974580375e-05,9.659384446620077e-09,1.6104772700095492e-09,0.006678600250961974,1732931740.3563416,171435963.74669996,1741391026.277619,-1.5828688123374394e-07,5.747915523644167e-07,5.961879447290102e-07,3.0324427064002186e+18,3.5544006544020135e-13,9.564773389361747e+26,9.240896302126389,Pe10,10.0,106.4,tortuosity,1.176963963338624
0.545,1.858123346338378e-11,18827.434171818397,1.2186342353756738,5.982854582049134e-05,0.06082854582049134,1.2230915528960666,0.001,2220000000.0,3141592.653589793,45.0,1.8231428548550947e-05,1.2385611346823454e-09,6.204343839057739e-11,0.34387303483289233,-2206056.8379334314,-768095.5451199089,2335948.9589085416,-1.2261442199347197e-11,7.520461185496672e-12,1.4384029381591731e-11,5456657538625.899,2.0690030125049422e-22,7.637034231279135e+26,6.368463349096807,Pe10,10.0,106.4,fluid_chemistry,0.0015788112510896916
0.90365,2.1639628055144373e-09,2192635.23874088,1.032696685198744,6.224871386868291e-05,0.0632487138686829,1.2058696171720529,0.001,2220000000.0,3141592.653589793,45.0,0.00014065531718654247,1.2146336700003412e-09,1.5750142768198543e-11,0.6995924187682038,-189273.0805129487,-181864.63437224508,262486.2743882269,-5.258134830294397e-12,-4.3370673678088156e-12,6.816020484598559e-12,68899044242.21155,4.645813524646718e-23,1.9999053829775537e+26,5.419106598738918,Pe10,10.0,111.4,full_path,0.0001774081071764437
0.90365,1.858123346338378e-11,18827.434171818397,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.4158551485636397e-05,9.659384446620077e-09,2.688306977595866e-09,0.009402288396299875,2593130308.98722,979301531.7853785,2771886774.3010974,-1.6458649777160542e-06,-7.65837485992696e-06,7.833235412014217e-06,7.683356289545343e+18,6.135957702003354e-11,1.7082637104676432e+26,9.442775486293108,Pe10,10.0,111.4,porosity,1.8734510483731115
0.545,2.1639628055144373e-09,2192635.23874088,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,0.000196747093614969,9.659384446620077e-09,1.1666959159663953e-10,0.00565491068128551,139032912.04615656,5445642.035755659,139139518.64663,-5.471199327260663e-10,3.6219678802472767e-09,3.6630576771775145e-09,1.9359805649215896e+16,1.3417991546329129e-17,1.5048443776083932e+28,8.14345049658183,Pe10,10.0,111.4,permeability,0.09404102631298299
0.545,1.858123346338378e-11,18827.434171818397,1.032696685198744,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.678303127513753e-05,9.659384446620077e-09,1.6140495866103092e-09,0.006688484945035727,1735289772.1130395,172842506.67631575,1743876465.0382426,-1.562129499151934e-07,5.775791788778974e-07,5.983311738447804e-07,3.041105125314277e+18,3.580001935944729e-13,9.527453959501122e+26,9.241515716575647,Pe10,10.0,111.4,tortuosity,1.1786438111213429
0.545,1.858123346338378e-11,18827.434171818397,1.2186342353756738,6.224871386868291e-05,0.0632487138686829,1.2058696171720529,0.001,2220000000.0,3141592.653589793,45.0,1.8231428548550947e-05,1.2146336700003412e-09,6.210356091605732e-11,0.357554585367133,-2124582.319007928,-740661.1352083005,2249984.2104888544,-1.1637561870252114e-11,7.025121484839421e-12,1.35935712070338e-11,5062428947449.153,1.8478517816069836e-22,7.486235614931202e+26,6.352179470412863,Pe10,10.0,111.4,fluid_chemistry,0.0015207097624058328
0.90835,2.2891477179419513e-09,2319478.846980258,1.0293570449975524,6.285878917448187e-05,0.06385878917448187,1.2016339888912309,0.001,2220000000.0,3141592.653589793,45.0,0.00014405830915823086,1.2088177411982247e-09,1.5509697136269944e-11,0.712317768948261,-180610.4507922535,-173867.68362307956,250699.23482898052,-4.445922502180296e-12,-4.001347500144241e-12,5.981388527115061e-12,62850106343.83632,3.577700871230368e-23,2.1029956178513925e+26,5.3991530084294626,Pe10,10.0,116.4,full_path,0.00016944153299158966
0.90835,1.858123346338378e-11,18827.434171818397,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.4121874271336403e-05,9.659384446620077e-09,2.7093083472953915e-09,0.009451264139033707,2546640657.754875,988237749.4721674,2731664783.463007,-1.4821967046129684e-06,-7.685180273000907e-06,7.826806685979145e-06,7.461992489211997e+18,6.125890289968786e-11,1.6476882025404696e+26,9.436427403785304,Pe10,10.0,116.4,porosity,1.8462659802087475
0.545,2.2891477179419513e-09,2319478.846980258,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,0.00020235798160199995,9.659384446620077e-09,1.134346290502289e-10,0.005654876925278012,135183793.64819008,5298840.956705538,135287603.94286275,-7.885382638248509e-10,3.370164790732498e-09,3.461185246445057e-09,1.8302735780600892e+16,1.197980331020893e-17,1.5484955023443945e+28,8.131258005127966,Pe10,10.0,116.4,permeability,0.09143761057936736
0.545,1.858123346338378e-11,18827.434171818397,1.0293570449975524,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.6755871957863197e-05,9.659384446620077e-09,1.6219111014516476e-09,0.006710212414461114,1740463754.7324882,175945416.21947187,1749334408.0038424,-1.5929533187893875e-07,5.811668347515505e-07,6.026025992090951e-07,3.0601708710261535e+18,3.6312989257355735e-13,9.4532538340945e+26,9.242872838448625,Pe10,10.0,116.4,tortuosity,1.182332702408557
0.545,1.858123346338378e-11,18827.434171818397,1.2186342353756738,6.285878917448187e-05,0.06385878917448187,1.2016339888912309,0.001,2220000000.0,3141592.653589793,45.0,1.8231428548550947e-05,1.2088177411982247e-09,6.210946157397984e-11,0.3610034265707859,-2104694.952969223,-733950.4330952928,2228996.2053119084,-1.1506205418719522e-11,6.934167413411411e-12,1.3434114814716569e-11,4968424083294.888,1.804754408549872e-22,7.432822669181776e+26,6.348109329129183,Pe10,10.0,116.4,fluid_chemistry,0.0015065244786970765
0.9123,2.4325682396967937e-09,2464799.6857474064,1.0265256747238023,6.374426975019467e-05,0.06474426975019466,1.195558849760255,0.001,2220000000.0,3141592.653589793,45.0,0.0001479767825334377,1.2005230328154273e-09,1.5207054008917634e-11,0.7273360389074333,-171542.37638360122,-165409.05535779448,238300.11013361078,5.170650187666361e-12,-2.834776795654584e-12,5.89674341008627e-12,56786942489.691025,3.477158284439585e-23,1.9608577014229526e+26,5.377124243061556,Pe10,10.0,121.4,full_path,0.00016106126530720475
0.9123,1.858123346338378e-11,18827.434171818397,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.409126925442885e-05,9.659384446620077e-09,2.7270005209816967e-09,0.009492425042718784,2511110023.5270963,994167471.1020892,2700748509.3684263,-1.3537515755717191e-06,-7.729836436169833e-06,7.84748460707644e-06,7.294042510855776e+18,6.158301465830166e-11,1.5977257287301606e+26,9.4314841450617,Pe10,10.0,121.4,porosity,1.82537042031385
0.545,2.4325682396967937e-09,2464799.6857474064,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,0.00020860078854186286,9.659384446620077e-09,1.1003986249553948e-10,0.005654841501754293,131144172.10654296,5144534.668521675,131245038.43752031,-5.845774991891418e-10,3.2030658239173063e-09,3.2559732070312375e-09,1.7225260114466184e+16,1.0601361524905282e-17,1.5968730101221137e+28,8.118082894402296,Pe10,10.0,121.4,permeability,0.08870533859253256
0.545,1.858123346338378e-11,18827.434171818397,1.0265256747238023,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.6732811569472038e-05,9.659384446620077e-09,1.628626270572207e-09,0.006728743956558927,1744866712.431063,178604034.94315627,1753983821.3187606,-1.6015073515681643e-07,5.847899922727265e-07,6.063230104767625e-07,3.076459245447962e+18,3.6762759303360423e-13,9.389602437501333e+26,9.244025583132421,Pe10,10.0,121.4,tortuosity,1.1854751281129223
0.545,1.858123346338378e-11,18827.434171818397,1.2186342353756738,6.374426975019467e-05,0.06474426975019466,1.195558849760255,0.001,2220000000.0,3141592.653589793,45.0,1.8231428548550947e-05,1.2005230328154273e-09,6.211179899839159e-11,0.36600917212096495,-2076281.5702289722,-724353.3474546595,2199007.260297532,-1.1783160319391048e-11,6.811898435617482e-12,1.3610467567634832e-11,4835632930841.259,1.852448274096396e-22,7.138935684657634e+26,6.342226663240713,Pe10,10.0,121.4,fluid_chemistry,0.00148625567803838
0.91645,2.5487065739069984e-09,2582476.848917234,1.023320457663249,6.436199985866948e-05,0.06536199985866949,1.191370469947602,0.001,2220000000.0,3141592.653589793,45.0,0.00015088857375733202,1.194836550224907e-09,1.5027732453380164e-11,0.7399261172483058,-164773.2846864952,-159121.90251213836,229063.34321636724,5.7029113256614035e-12,-2.9408734289797195e-12,6.4165359902081156e-12,52470015205.45926,4.117193411363604e-23,1.6815920575287044e+26,5.359955595026996,Pe10,10.0,126.4,full_path,0.00015481835855317576
0.91645,1.858123346338378e-11,18827.434171818397,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.405932800247482e-05,9.659384446620077e-09,2.745629809855407e-09,0.009535670473729253,2476836900.2293115,999174131.7146655,2670780780.1886883,-1.233221683789446e-06,-7.797187656789122e-06,7.894109897673906e-06,7.133069975825298e+18,6.231697107655312e-11,1.546137907392209e+26,9.42663824224767,Pe10,10.0,126.4,porosity,1.80511595892327
0.545,2.5487065739069984e-09,2582476.848917234,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,0.00021352235426499018,9.659384446620077e-09,1.0750350617697086e-10,0.005654815035521141,128125779.90893808,5029076.95600539,128224440.30801252,9.325695629331908e-10,3.3551378125636482e-09,3.4823319386588903e-09,1.6441507092303064e+16,1.2126635731003785e-17,1.4586886901217586e+28,8.107970812072576,Pe10,10.0,126.4,permeability,0.08666378957079553
0.545,1.858123346338378e-11,18827.434171818397,1.023320457663249,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.670666793507336e-05,9.659384446620077e-09,1.6362841909576304e-09,0.006749846224804221,1749869211.5336862,181645014.78788936,1759271772.316835,-1.6214149231451843e-07,5.886218492136894e-07,6.105452848902548e-07,3.0950371688708173e+18,3.7276554490172237e-13,9.318289435473739e+26,9.245332934454897,Pe10,10.0,126.4,tortuosity,1.189049125951844
0.545,1.858123346338378e-11,18827.434171818397,1.2186342353756738,6.436199985866948e-05,0.06536199985866949,1.191370469947602,0.001,2220000000.0,3141592.653589793,45.0,1.8231428548550947e-05,1.194836550224907e-09,6.210920596732912e-11,0.36950128666206467,-2056771.1104098668,-717757.0419576162,2178412.8561630333,-1.1665093427461359e-11,6.749119361121537e-12,1.3476832596054155e-11,4745482571896.385,1.8162501682206778e-22,7.074781673588542e+26,6.338140191380103,Pe10,10.0,126.4,fluid_chemistry,0.0014723364197288032
0.9202,2.8019867332220425e-09,2839112.9616881497,1.0174763188661182,6.544837209033469e-05,0.06644837209033469,1.184101151267193,0.001,2220000000.0,3141592.653589793,45.0,0.00015743419629293858,1.1850290375101841e-09,1.4541965294440032e-11,0.7596405853635053,-153332.6171479028,-148368.54264514384,213363.81119596923,-2.053365582607634e-12,-3.2064087375505153e-12,3.8075408347223116e-12,45524115928.06921,1.4497367208077876e-23,2.516143315380043e+26,5.3291207603055355,Pe10,10.0,131.4,full_path,0.0001442074255975907
0.9202,1.858123346338378e-11,18827.434171818397,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.4030651462911551e-05,9.659384446620077e-09,2.7624998317677447e-09,0.009574748049391395,2448262032.1345754,1002829711.8116199,2645685999.676435,-1.1285878494534332e-06,-7.877100846179083e-06,7.957539084089324e-06,6.999654408883897e+18,6.332242827480916e-11,1.5003656956807918e+26,9.422538299148572,Pe10,10.0,131.4,porosity,1.7881550053607895
0.545,2.8019867332220425e-09,2839112.9616881497,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,0.00022388060252291427,9.659384446620077e-09,1.0252965552212719e-10,0.005654763134651,122206045.70421642,4802240.897821865,122300364.36700319,-2.3330824852876535e-11,2.879444996011663e-09,2.879539513957904e-09,1.4957379124301742e+16,8.291747812444922e-18,1.6824967499319842e+28,8.087427750922984,Pe10,10.0,131.4,permeability,0.08265985030991997
0.545,1.858123346338378e-11,18827.434171818397,1.0174763188661182,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.6658894100464925e-05,9.659384446620077e-09,1.6504024599804562e-09,0.006788664958808684,1759040144.9549842,187276603.24619102,1768981276.8050098,-1.642773051399495e-07,5.962741567527092e-07,6.184900185089478e-07,3.1292947576866826e+18,3.8252990299519856e-13,9.187030785788195e+26,9.247723236288298,Pe10,10.0,131.4,tortuosity,1.1956115445654762
0.545,1.858123346338378e-11,18827.434171818397,1.2186342353756738,6.544837209033469e-05,0.06644837209033469,1.184101151267193,0.001,2220000000.0,3141592.653589793,45.0,1.8231428548550947e-05,1.1850290375101841e-09,6.209655792481408e-11,0.375642700224898,-2023066.5835123912,-706349.8911127989,2142831.9042798392,-1.116256349239514e-11,6.673668985020137e-12,1.3005409699174128e-11,4591728569999.5625,1.691406814433725e-22,7.093721021671322e+26,6.330988103889703,Pe10,10.0,131.4,fluid_chemistry,0.0014482881172419562
0.9225,3.2832980675647872e-09,3326801.654763635,1.0145472762780923,6.680702923850977e-05,0.06780702923850977,1.175177839936281,0.001,2220000000.0,3141592.653589793,45.0,0.00016996249831300328,1.1730966818379257e-09,1.3536230737884566e-11,0.7793538423970706,-138085.9028336887,-133837.11729352927,192302.0814417692,-3.9831413230511704e-13,-2.699135805931382e-12,2.7283673225676246e-12,36980090526.83684,7.443988246854828e-24,3.0485047481806623e+26,5.283983984986179,Pe10,10.0,136.4,full_path,0.00012997231323499928
0.9225,1.858123346338378e-11,18827.434171818397,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.4013149762162782e-05,9.659384446620077e-09,2.772863810002868e-09,0.009598715806803493,2431754765.708145,1004732335.2366132,2631143915.8689694,-1.0684305283668491e-06,-7.93516022793321e-06,8.006766615614528e-06,6.922918306014295e+18,6.410831163691933e-11,1.4726155609340142e+26,9.420144603372053,Pe10,10.0,136.4,porosity,1.7783263635824849
0.545,3.2832980675647872e-09,3326801.654763635,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,0.00024234752301063593,9.659384446620077e-09,9.47168750580191e-11,0.00565468161025943,112905894.65992033,4444803.325287709,112993350.80241455,-4.78721718729155e-10,2.3669663587543045e-09,2.414892177190859e-09,1.2767497325557518e+16,5.831704227457607e-18,1.8534679436448095e+28,8.053052887777369,Pe10,10.0,136.4,permeability,0.0763694655505361
0.545,1.858123346338378e-11,18827.434171818397,1.0145472762780923,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.6634898565294207e-05,9.659384446620077e-09,1.657555001639681e-09,0.00680828904526479,1763660748.2453766,190141991.72990122,1773880833.6301668,-1.6690341933167693e-07,5.9963449205069e-07,6.22429333692986e-07,3.146653211920455e+18,3.874182754414945e-13,9.123087135665485e+26,9.248924441293251,Pe10,10.0,136.4,tortuosity,1.1989230362020595
0.545,1.858123346338378e-11,18827.434171818397,1.2186342353756738,6.680702923850977e-05,0.06780702923850977,1.175177839936281,0.001,2220000000.0,3141592.653589793,45.0,1.8231428548550947e-05,1.1730966818379257e-09,6.206689514131269e-11,0.38332337778162423,-1981977.2908794568,-692423.2349230176,2099448.4794400474,-1.0829396361985198e-11,6.6156066189473805e-12,1.2690235478573224e-11,4407683917823.127,1.6104207650163859e-22,6.980161249599115e+26,6.3221052214986395,Pe10,10.0,136.4,fluid_chemistry,0.001418966312505319
0.92505,3.3381881070233174e-09,3382418.985369296,1.0139429892258025,6.798099155159851e-05,0.06898099155159852,1.1676125052097515,0.001,2220000000.0,3141592.653589793,45.0,0.00017108997422314907,1.1630715933821548e-09,1.3484114648860365e-11,0.7955124454755055,-134082.44375928343,-130052.43850606713,186793.3041782702,-2.5852194060587246e-12,-2.629860962545562e-12,3.687753795982548e-12,34891738485.83577,1.3599528059783693e-23,2.1466347527857196e+26,5.271361304385787,Pe10,10.0,141.4,full_path,0.00012624906427864232
0.92505,1.858123346338378e-11,18827.434171818397,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.3993822054619009e-05,9.659384446620077e-09,2.7843694214560557e-09,0.009625288912906595,2414287660.9560037,1006582591.8494731,2615720440.73116,-1.0008920466535183e-06,-8.007745940687992e-06,8.070054519001671e-06,6.841993424058814e+18,6.512577993965929e-11,1.4422272008597604e+26,9.417591326221194,Pe10,10.0,141.4,porosity,1.7679020107790515
0.545,3.3381881070233174e-09,3382418.985369296,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,0.0002443649042007218,9.659384446620077e-09,9.393492914721635e-11,0.005654673450850707,111974976.60983534,4408952.803552557,112061743.03301339,-1.5120883964359335e-10,2.3915198774465864e-09,2.3962953568808038e-09,1.2557834251597124e+16,5.742231437408499e-18,1.8524436221914377e+28,8.049457373296034,Pe10,10.0,141.4,permeability,0.07573981445207188
0.545,1.858123346338378e-11,18827.434171818397,1.0139429892258025,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.6629943768540527e-05,9.659384446620077e-09,1.6590370635142363e-09,0.006812351787424181,1764616025.6076388,190736752.632485,1774894426.8987057,-1.686970759493426e-07,5.998751236446499e-07,6.231443391394503e-07,3.150250226636085e+18,3.883088674015423e-13,9.111421535895196e+26,9.249172525741024,Pe10,10.0,141.4,tortuosity,1.199608099311121
