TimeStep,Time_s,Porosity,Permeability_mD,k_k0,DissolutionRate,SurfaceArea_cm2,GrainVolume_cm3,InjectedPV,OutletHConc,Tortuosity,Time_min,Porosity_raw,Porosity_used,valid_poroelastic,C_molL,pH,omega_t,Lambda_m,L_abs,sigma_abs,RE_real,RE_imag,RE_abs,TTM_real,TTM_imag,TTM_abs,matrix_cond,case,Pe,k0_m2,InjectedPV_norm,Time_norm,PoreVolumeToSurface_m
39,166.4,0.93645,3684249.2516481327,195.68514849266364,1.4220451881087903e-07,0.14203965072839536,0.00015005990453342746,508.77425594604097,7.168110672891888e-05,1.0117861662614216,2.7733333333333334,0.93645,0.93645,True,0.07268110672891888,1.1445952979531868,254.5443435193045,0.00017728143898019526,1.3162789223819978e-11,0.85032167907444,-119884.20977256256,-116611.4733650008,167243.7128060367,-5.682977602960894e-13,-2.5478566519345352e-12,2.6104665987452534e-12,2.5751686615335645e+26,Pe10,10.0,3.636071429459106e-09,0.40944881889763785,0.40944881889763785,0.0001556768764552751
40,171.4,0.9383,3751785.103906733,199.2722465349285,1.4623842786267633e-07,0.13807552953512325,0.00014472271534437696,524.0619439251888,7.215900262238365e-05,1.0108177929011717,2.856666666666667,0.9383,0.9383,True,0.07315900262238365,1.141709478218175,250.6960443210201,0.00017863693260573334,1.3094856991453739e-11,0.8584252339270821,-117685.71098625286,-114529.63232130115,164216.20885281777,-6.564815532170002e-12,-2.6846350482524102e-12,7.0925360988665915e-12,9.236773262585948e+25,Pe10,10.0,3.702724135638476e-09,0.42175196850393704,0.42175196850393704,0.00015939567645660398
41,176.4,0.94025,3802609.0472359452,201.97170854687315,1.487901165541044e-07,0.1348663618231935,0.0001395770919336843,539.3496319043367,7.267031152464261e-05,1.0100659946876849,2.94,0.94025,0.94025,True,0.07367031152464261,1.1386429780598943,248.04387792795606,0.00017958941560959008,1.305503086455099e-11,0.8668659762984942,-115748.7514344291,-112697.36063674677,161550.2044353959,1.6441772720336013e-12,-2.799197530066034e-12,3.2463557590319087e-12,1.9736886050305817e+26,Pe10,10.0,3.752883469507955e-09,0.4340551181102363,0.4340551181102363,0.00016286056459256597
42,181.4,0.9425,3837306.6283610445,203.81463524673308,1.509867554903217e-07,0.1319511910485968,0.00013423263773171745,554.6373198834846,7.29862899818225e-05,1.0097941364514305,3.0233333333333334,0.9425,0.9425,True,0.0739862899818225,1.1367587117211126,246.45555320942358,0.00018016718348637083,1.3043227318924307e-11,0.872902270333578,-114411.7968271524,-111441.55020486761,159716.24327312995,3.555746948360797e-12,-3.0829551859588002e-12,4.706160753672507e-12,1.3471986440747918e+26,Pe10,10.0,3.787127320773956e-09,0.44635826771653553,0.4463582677165355,0.00016674711315502462
43,186.4,0.9448,3883987.1660574554,206.29402448641417,1.5308624379284066e-07,0.12910531977268494,0.00012905201837443885,569.9250078626325,7.353619104312322e-05,1.0090976795019058,3.106666666666667,0.9448,0.9448,True,0.07453619104312323,1.1334988690523373,244.25613948039805,0.00018097652676836207,1.3017291099565755e-11,0.8821444978001667,-112517.97756921434,-109651.54664282795,157110.65195406228,1.8117440037105674e-12,-3.156705023787739e-12,3.639670718923341e-12,1.708814581031808e+26,Pe10,10.0,3.833197431083072e-09,0.4586614173228348,0.45866141732283466,0.00017108875676924637
44,191.4,0.94675,3932852.3081734413,208.88944676594758,1.543519950760933e-07,0.12574806605447883,0.0001239117578649947,585.2126958417803,7.388403887995008e-05,1.008491943604163,3.19,0.94675,0.94675,True,0.07488403887995009,1.1314493718223284,241.86433962328357,0.00018186916507879474,1.2982515473931422e-11,0.888623913626386,-111008.24262760632,-108224.54875926598,155033.48956085666,7.674274581610423e-13,-3.1772145538387632e-12,3.2685833666382704e-12,1.8782450338534272e+26,Pe10,10.0,3.88142357839515e-09,0.4709645669291339,0.4709645669291339,0.00017519709683147408
45,196.4,0.94845,3987222.9800990857,211.777289656777,1.557763882462249e-07,0.12183411562299178,0.00011877032526025084,600.5003838209282,7.432016262953513e-05,1.0078497595416132,3.2733333333333334,0.94845,0.94845,True,0.07532016262953513,1.1288933486775952,239.14687953349753,0.00018289954887453042,1.293382280894571e-11,0.8959747020026633,-109340.94279711034,-106640.9037890775,152734.16164274528,-5.076499256592865e-12,-2.842490297276716e-12,5.8181264847285834e-12,1.0384432182617088e+26,Pe10,10.0,3.935083261355225e-09,0.48326771653543316,0.4832677165354331,0.0001793596723546988
46,201.4,0.95125,4117418.734238673,218.69250460064168,1.5484074338305384e-07,0.11715536972896044,0.0001137662533940609,615.7880718000761,7.491442501153913e-05,1.00642635033234,3.356666666666667,0.95125,0.95,False,0.07591442501153912,1.1254345494603486,232.29141946947706,0.00018557882026997406,1.2776228929033221e-11,0.9057988482374784,-106455.40972345688,-103881.0963407412,148741.50878737055,1.3212793755965643e-12,-3.245687566070832e-12,3.5043211846124563e-12,1.6682687008165485e+26,Pe10,10.0,4.063576484676654e-09,0.4955708661417324,0.49557086614173235,0.00018948346012906801
47,206.4,0.95285,4135469.5312592397,219.6512543089575,1.5771376916511612e-07,0.11512592218780464,0.00010898631979452652,631.0757597792239,7.54468993595594e-05,1.0063892644673302,3.44,0.95285,0.95,False,0.0764468993595594,1.122358603717467,231.286019724929,0.00018598173820587045,1.2739957230010503e-11,0.9121858584553615,-105405.38961443101,-102866.14881125183,147281.16217299688,1.1991581238660962e-12,-3.1827851897479127e-12,3.401191228101224e-12,1.689813114007504e+26,Pe10,10.0,4.081391236839822e-09,0.5078740157480316,0.5078740157480316,0.00019131177756762495
48,211.4,0.95495,4157946.938042419,220.8451188885944,1.578811220106742e-07,0.11176641942889086,0.00010402973837222084,646.3634477583718,7.593988139821003e-05,1.0062668255641853,3.5233333333333334,0.95495,0.95,False,0.07693988139821002,1.1195300854704269,230.06370268876844,0.00018647513959290992,1.2699143923676968e-11,0.9181799634376092,-104369.74278638588,-101865.50075994627,145841.0897325269,3.5848400257476238e-12,-3.3420683429013468e-12,4.901071190956685e-12,1.1531307254381493e+26,Pe10,10.0,4.10357471331772e-09,0.5201771653543308,0.5201771653543308,0.00019730223550861532
49,216.4,0.95695,4180454.7553349673,222.040598691479,1.6071271347484308e-07,0.10869884518412508,9.931627708871819e-05,661.6511357375196,7.664245721100495e-05,1.0061724755201573,3.606666666666667,0.95695,0.95,False,0.07764245721100495,1.1155305799202049,228.8464832234878,0.00018697040642429857,1.2653941840689008e-11,0.9266511974624241,-103038.01340519564,-100578.19560447647,143988.90803649288,9.46959041406934e-13,-3.2278678769297292e-12,3.363905833553784e-12,1.643022765686985e+26,Pe10,10.0,4.125788202635879e-09,0.53248031496063,0.53248031496063,0.0002031007804664191
50,221.4,0.95925,4202052.537217004,223.18774288993626,1.6215327027256738e-07,0.10384125049082082,9.453375425869841e-05,676.9388237166675,7.68380160807892e-05,1.0061032678905397,3.69,0.95925,0.95,False,0.0778380160807892,1.11442385693227,227.68591506990307,0.0001874463165991083,1.2619049430654987e-11,0.9290490649657407,-102481.27433694465,-100039.8011677266,143214.43156121657,2.046760399405623e-13,-3.0094623920762646e-12,3.0164144560466396e-12,1.8172110068644318e+26,Pe10,10.0,4.1471035568035785e-09,0.5447834645669292,0.5447834645669292,0.00021429951637695475
51,226.4,0.9607,4215279.790542488,223.89029498518047,1.6102136361041177e-07,0.09823007794281148,8.96563600008564e-05,692.2265116958154,7.760745662645712e-05,1.0060682699369259,3.7733333333333334,0.9607,0.95,False,0.07860745662645713,1.1100965491523083,226.979348207749,0.00018773784189811656,1.2585235097993177e-11,0.9382654907774731,-101198.99535939225,-98799.70530202844,141430.61348066747,4.723140253880537e-13,-3.049229269191795e-12,3.085592272915233e-12,1.736937114935018e+26,Pe10,10.0,4.160157841305502e-09,0.5570866141732285,0.5570866141732284,0.00022311658520911837
52,231.4,0.9622,4241559.199784267,225.2860990550263,1.655478653732034e-07,0.09388361765942381,8.525014254895076e-05,707.5141996749633,7.827984447006577e-05,1.0058612749224978,3.856666666666667,0.9622,0.95,False,0.07927984447006578,1.1063500458890914,225.61947369635598,0.00018830276735652866,1.253679970329764e-11,0.9464859042327075,-99915.36555205859,-97559.05077602304,139645.43910103236,1.3791165362108078e-12,-2.992186768346945e-12,3.294714566866245e-12,1.591097082467326e+26,Pe10,10.0,4.186093602596448e-09,0.5693897637795277,0.5693897637795277,0.00023114199132701372
53,236.4,0.96445,4271123.546883149,226.8563792551364,1.7001533902931376e-07,0.0901833997192962,8.048590325102642e-05,722.801887654111,7.877057451517933e-05,1.0056871584937566,3.94,0.96445,0.95,False,0.07977057451517934,1.1036359869813341,224.09654677198432,0.00018894152282392844,1.2486653913270865e-11,0.9525093850046447,-98870.34959968906,-96548.63038084577,138191.83788625835,3.0200006485813126e-12,-3.0855729361892086e-12,4.317541460365476e-12,1.1931825836492992e+26,Pe10,10.0,4.215271345597623e-09,0.5816929133858268,0.5816929133858268,0.00024212148639012027
54,241.4,0.96605,4296960.550246231,228.22868538709758,1.725655706825373e-07,0.0863768404022581,7.621477729531732e-05,738.089575633259,7.942339995095807e-05,1.0055100370940233,4.023333333333333,0.96605,0.95,False,0.08042339995095807,1.1000515256285357,222.78832402319856,0.00018949544727551762,1.2438823945050275e-11,0.9604736750368059,-97659.16965449406,-95377.34966249175,136506.96775713123,-3.5082165910084016e-12,-2.7168146706860624e-12,4.4371911841030276e-12,1.1366545357640917e+26,Pe10,10.0,4.240770486218826e-09,0.593996062992126,0.593996062992126,0.00025107397438338847
55,246.4,0.9679,4326235.433320941,229.78359100023366,1.76191603913356e-07,0.082302966652749,7.163556968930356e-05,753.3772636124068,7.984228554985898e-05,1.0053472099271552,4.1066666666666665,0.9679,0.95,False,0.08084228554985899,1.0977670395127104,221.31659304585756,0.00019012446521394008,1.23908210950507e-11,0.9656326733187612,-96747.77649518414,-94495.80306399589,135239.00714465335,1.1708702972100305e-12,-3.0841382187863307e-12,3.2989158530443343e-12,1.5056629769046515e+26,Pe10,10.0,4.269662550430034e-09,0.6062992125984252,0.6062992125984252,0.0002624452317070374
56,251.4,0.9698,4351052.894031456,231.10174516208232,1.7761866613879093e-07,0.07869407451194467,6.738759216508771e-05,768.6649515915547,8.056884816479512e-05,1.0052388044726412,4.19,0.9698,0.95,False,0.08156884816479512,1.0938328451092005,220.07798202677392,0.00019065873003801338,1.2341734673946682e-11,0.9744162754638208,-95485.87655242896,-93274.46785639803,133482.8789578646,1.5668950793129473e-12,-2.788785667066095e-12,3.198825673025714e-12,1.5182151616705633e+26,Pe10,10.0,4.294155480652075e-09,0.6186023622047245,0.6186023622047244,0.00027498762076628465
57,256.4,0.97155,4372006.685986886,232.2146844911596,1.79032901255044e-07,0.07421733637144547,6.324595167029896e-05,783.9526395707023,8.147229010949114e-05,1.0051382860658282,4.2733333333333325,0.97155,0.95,False,0.08247229010949114,1.0889900759081317,219.0451137998735,0.0001911077100338016,1.2293851898458568e-11,0.985307257511364,-94055.14268623773,-91889.38468262962,131491.55441731162,-2.080068245528963e-12,-2.4964543843312076e-12,3.249456631362303e-12,1.4555109226854339e+26,Pe10,10.0,4.314835266156242e-09,0.6309055118110235,0.6309055118110236,0.0002910115684084926
58,261.4,0.97335,4410781.510199832,234.27416980706025,1.6978334965261406e-07,0.06655650564596433,5.901693292171802e-05,799.2403275498502,8.225162965056981e-05,1.00499169700166,4.3566666666666665,0.97335,0.95,False,0.08325162965056981,1.0848554886212884,217.1511751478468,0.00019193929775154786,1.2224538062525927e-11,0.9947632014123189,-92622.37898167632,-90501.96297576727,129497.144334122,1.665540065379243e-13,-2.8450646221828125e-12,2.8499356030426483e-12,1.6179464789242544e+26,Pe10,10.0,4.353103043625402e-09,0.6432086614173228,0.6432086614173228,0.00032386047090879257
59,266.4,0.9748,4430619.610028669,235.32785028459085,1.766513155622421e-07,0.06285256010780227,5.535183776379489e-05,814.5280155289981,8.402455579912278e-05,1.0048690300077971,4.4399999999999995,0.9748,0.95,False,0.08502455579912278,1.0755937747763635,216.2052702574562,0.00019235870976388043,1.2157065890875005e-11,1.016071685480467,-90169.49979048295,-88125.82006958648,126082.11155989987,7.250484170832752e-14,-2.6165211124634224e-12,2.6175254887083666e-12,1.6786224594143337e+26,Pe10,10.0,4.372681726574208e-09,0.655511811023622,0.655511811023622,0.00034066228282938316
60,271.4,0.976,4455442.253064835,236.64627970039098,1.7021186723318172e-07,0.0586272079303578,5.230014929758333e-05,829.815703508146,8.489780615445741e-05,1.0048205281392342,4.5233333333333325,0.976,0.95,False,0.08589780615445741,1.0711035322215776,215.01110191997347,0.00019289214876222285,1.210236569821831e-11,1.0265568625378263,-88842.0168670979,-86839.03738514589,124233.33842005725,1.0040451775215054e-12,-2.4729314162001655e-12,2.668987918244282e-12,1.605244966557126e+26,Pe10,10.0,4.397179771354183e-09,0.6678149606299213,0.6678149606299213,0.0003627791281870687
61,276.4,0.97745,4468349.61258903,237.33184096202663,1.6973755840765265e-07,0.05683268070845532,4.942034936772626e-05,845.1033914872938,8.554697626892746e-05,1.0047319377945017,4.6066666666666665,0.97745,0.95,False,0.08654697626892746,1.067795336361656,214.4089202045135,0.0001931628340518288,1.2070026097221021e-11,1.0344062319329625,-87925.2410120658,-85950.65697503161,122956.7543548113,2.1729763547922856e-12,-2.6991631124810348e-12,3.46515623691987e-12,1.2140839690019722e+26,Pe10,10.0,4.409918345210087e-09,0.6801181102362205,0.6801181102362205,0.00037692563439441765
62,281.4,0.9783,4478973.985649423,237.89614372168234,1.5450683665582117e-07,0.054115321949355526,4.6855482011742746e-05,860.3910794664417,8.637718131281278e-05,1.0046515624788606,4.6899999999999995,0.9783,0.95,False,0.08737718131281277,1.0636009720906119,213.91744313880957,0.0001933846033369744,1.2035705005073973e-11,1.0444123585032032,-86829.05115313569,-84888.09828471653,121430.11716435732,9.363078493891397e-13,-2.4880175570871865e-12,2.65836486457405e-12,1.5475612444296346e+26,Pe10,10.0,4.420403786531281e-09,0.6924212598425197,0.6924212598425197,0.0003903484714272992
63,286.4,0.9794,4489437.152538609,238.45188417965977,1.601258476287747e-07,0.05294354030016357,4.434609694361179e-05,875.6787674455896,8.764330201118917e-05,1.0045750887237432,4.7733333333333325,0.9794,0.95,False,0.08864330201118917,1.057281268511788,213.435129725496,0.00019360298199487836,1.1989470791451585e-11,1.0596268509077438,-85247.81928489702,-83354.75655197717,119227.53932154199,1.4414164813870356e-12,-2.5787623298291236e-12,2.9542675279263238e-12,1.3474024955698796e+26,Pe10,10.0,4.430730129726008e-09,0.704724409448819,0.7047244094488189,0.00039823121833286115
64,291.4,0.98045,4496029.134051852,238.80201056720068,1.6144135235676882e-07,0.05183123452337358,4.192242727386712e-05,890.9664554247375,8.811447508335418e-05,1.0045394886125842,4.8566666666666665,0.98045,0.95,False,0.08911447508335418,1.0549527416169922,213.1297486023434,0.00019374163352821084,1.1968560199088417e-11,1.065296923490596,-84643.42158784758,-82768.55182022859,118385.5649499379,-8.423325005272969e-13,-2.4224807164388325e-12,2.56474888887052e-12,1.5327125858589874e+26,Pe10,10.0,4.437235909874596e-09,0.7170275590551182,0.7170275590551181,0.0004056332583214389
65,296.4,0.98145,4509519.751858458,239.51855099875874,1.6346768239595723e-07,0.050568462296364886,3.9532080508628085e-05,906.2541434038855,8.822048531562983e-05,1.0044301632081094,4.9399999999999995,0.98145,0.95,False,0.08922048531562983,1.0544305574245318,212.51528088050455,0.00019402152410806156,1.1949709920147378e-11,1.0666802840315195,-84392.26275672199,-82525.46673880654,118036.03972371096,2.7296645874014756e-12,-2.55920615369331e-12,3.741738218637879e-12,1.0457219386566296e+26,Pe10,10.0,4.450550114919331e-09,0.7293307086614175,0.7293307086614174,0.0004136130081660201
66,301.4,0.9825,4516153.237662636,239.87088184446193,1.6624869386000747e-07,0.04928260831729836,3.695559047701578e-05,921.5418313830332,8.831058483996468e-05,1.004387082862317,5.0233333333333325,0.9825,0.95,False,0.08931058483996468,1.0539872390941782,212.21223276390162,0.00019416001018921007,1.1939242444649303e-11,1.0678032716503627,-84226.34868493181,-82364.70419092714,117805.01818366926,1.109152858497108e-12,-2.537011032772407e-12,2.7688707163609537e-12,1.408678661381419e+26,Pe10,10.0,4.457096856619693e-09,0.7416338582677166,0.7416338582677166,0.00042099890968083664
67,306.4,0.98365,4522524.468100848,240.20928326337375,1.6872534082145828e-07,0.04804544355229901,3.4656173357242286e-05,936.8295193621811,8.853128737127238e-05,1.0043586011403067,5.1066666666666665,0.98365,0.95,False,0.08953128737127238,1.0529032204728588,211.9192824201758,0.00019429416409357276,1.192530229458816e-11,1.070472360596622,-83915.96357753726,-82063.65134503656,117372.61952954053,-4.530169338569783e-13,-2.4733735072159387e-12,2.514518015158939e-12,1.5414711184488743e+26,Pe10,10.0,4.463384772388834e-09,0.7539370078740159,0.7539370078740157,0.0004339615378481328
68,311.4,0.98465,4534674.223035443,240.85460512846257,1.7217676133817812e-07,0.04667457126369131,3.226365244314924e-05,952.117207341329,8.880294717868803e-05,1.0042597103551099,5.1899999999999995,0.98465,0.95,False,0.08980294717868803,1.0515726206830895,211.37229904097157,0.0001945453961930958,1.1903613784799748e-11,1.073826164816285,-83494.38130272538,-81655.09126768373,116785.55406838063,2.194481261395403e-12,-2.5372799571802773e-12,3.3546292772412735e-12,1.145677381225415e+26,Pe10,10.0,4.475375648623075e-09,0.766240157480315,0.7662401574803149,0.00044341124089575517
69,316.4,0.98555,4540647.050449526,241.17184577631588,1.7566251420199262e-07,0.045410328488946966,2.995066465754379e-05,967.4048953204767,8.907432252257003e-05,1.0042370712468978,5.2733333333333325,0.98555,0.95,False,0.09007432252257003,1.0502474721015984,211.0990159347885,0.00019467128208188123,1.188869001786704e-11,1.0770954379761681,-83134.75607580577,-81306.17459519478,116284.48604645429,2.5198109082529547e-13,-2.3276599971464234e-12,2.341259390253287e-12,1.6294329751377163e+26,Pe10,10.0,4.481270371164913e-09,0.7785433070866141,0.7785433070866141,0.0004498447292146592
70,321.4,0.9865,4548560.913394008,241.59218255042222,1.7820981358670305e-07,0.044092028622394086,2.7700778455323066e-05,982.6925832996246,8.918778279026961e-05,1.0041845589505904,5.3566666666666665,0.9865,0.95,False,0.09018778279026962,1.0496946325090823,210.74275292052533,0.00019483575960371142,1.1876130672377927e-11,1.0785085744842224,-82934.15534502521,-81111.76154673053,116005.13774831891,2.9657158600136543e-12,-2.633724555061058e-12,3.9663554548562714e-12,9.580737580739014e+25,Pe10,10.0,4.4890807468978285e-09,0.7908464566929134,0.7908464566929134,0.00045908723186433655
71,326.4,0.9875,4558515.698941784,242.12092085097498,1.8302405912437457e-07,0.04269007441012681,2.5443552329693694e-05,997.9802712787725,8.928188858729984e-05,1.004125287877614,5.4399999999999995,0.9875,0.95,False,0.09028188858729984,1.0492366316416226,210.29495003426075,0.000195043091302128,1.1861595331541513e-11,1.079697664074869,-82736.90488477559,-80920.61871702786,115730.47119691082,-2.4668669731555854e-13,-2.193921029334854e-12,2.2077463191205105e-12,1.714899546278396e+26,Pe10,10.0,4.4989053567014326e-09,0.8031496062992126,0.8031496062992126,0.00047084495911981676
72,331.4,0.9887,4566811.970172958,242.56156885194332,1.8554940976524563e-07,0.04132619565278547,2.3202217907907375e-05,1013.2679592579203,8.965382159305484e-05,1.0040762349682255,5.5233333333333325,0.9887,0.95,False,0.09065382159305484,1.047431193425813,209.9231740278635,0.0001952157265180242,1.1841320664506618e-11,1.0841986423418928,-82248.90216207861,-80447.19861587395,115050.57006381606,-5.088687790151849e-12,-1.869389044957336e-12,5.421195331939904e-12,6.912846135402637e+25,Pe10,10.0,4.507093140082598e-09,0.8154527559055118,0.8154527559055118,0.000491235975195326
73,336.4,0.98975,4573606.1230161525,242.9224333638673,1.896579364516302e-07,0.039151094132289656,2.08672203398509e-05,1028.5556472370683,8.975180350585265e-05,1.0040491504093398,5.6066666666666665,0.98975,0.95,False,0.09075180350585264,1.0469568157884137,209.6169846905948,0.00019535825113791124,1.1830258774758873e-11,1.0853997609508472,-82078.96605967842,-80282.36130728012,114813.82410885247,-2.5506650845814924e-12,-2.1266034014089356e-12,3.3208936147650326e-12,1.1248017187636072e+26,Pe10,10.0,4.513798447827308e-09,0.8277559055118111,0.827755905511811,0.0005146622843978008
74,341.4,0.991,4583529.457543281,243.449501175475,1.9766372879583948e-07,0.03728941214260775,1.8540797334484077e-05,1043.843335216216,9.009238399717998e-05,1.0039883518258679,5.6899999999999995,0.991,0.95,False,0.09109238399717998,1.045311920761217,209.17583053377757,0.0001955641489988407,1.1808952574414096e-11,1.0895391083218435,-81615.34014605102,-79832.6122292737,114167.90145441575,-1.5830481231758482e-12,-2.2080769260203744e-12,2.716918304166351e-12,1.3616366256084411e+26,Pe10,10.0,4.523592017885825e-09,0.8400590551181102,0.8400590551181102,0.000547487256591328
75,346.4,0.9919,4589067.680865826,243.7436582694265,2.0328634863242678e-07,0.035327564155792676,1.6351684469905186e-05,1059.131023195364,9.019616010624043e-05,1.0039643055950092,5.7733333333333325,0.9919,0.95,False,0.09119616010624043,1.0448119511517218,208.9283949049046,0.00019567991885305165,1.1799321893342235e-11,1.090806480200038,-81452.15069900588,-79674.2976797367,113940.53959962126,2.3882089249084763e-12,-2.4560719317546752e-12,3.4257599453209855e-12,1.0763936002758396e+26,Pe10,10.0,4.529057819523448e-09,0.8523622047244094,0.8523622047244095,0.0005668023938661047
76,351.4,0.9925,4596621.07385377,244.14484904874416,2.1191954981835804e-07,0.033122117998166396,1.4188104968772004e-05,1074.4187111745118,9.045130996439334e-05,1.0039301187771914,5.8566666666666665,0.9925,0.95,False,0.09145130996439334,1.0435851390729582,208.592176473173,0.00019583755828751775,1.1783008315269449e-11,1.0938956015560881,-81107.20263797256,-79339.56517445859,113459.88243352497,3.70194344398445e-12,-2.5607802306381786e-12,4.501330986729011e-12,8.133375269659593e+25,Pe10,10.0,4.536512439057307e-09,0.8646653543307087,0.8646653543307087,0.0005668596507943062
77,356.4,0.9939,4607486.37951208,244.72194869807257,2.2007490972271281e-07,0.030095858389245413,1.2007264038078804e-05,1089.7063991536597,9.07000459997687e-05,1.003883532187581,5.9399999999999995,0.9939,0.95,False,0.0917000459997687,1.0423924926814632,208.10993469208412,0.00019606432882967573,1.17628620039965e-11,1.0969217603893828,-80741.5425486956,-78984.75573100109,112950.37995079401,1.8720887243688733e-12,-2.3442047383593425e-12,3.0000020078752393e-12,1.2113260301917769e+26,Pe10,10.0,4.547235662373115e-09,0.8769685039370079,0.8769685039370079,0.000650055117660205
78,361.4,0.99475,4613559.546476043,245.0445187789736,2.1725374741138503e-07,0.025946711345621664,9.977771439485632e-06,1104.9940871328076,9.089645848475056e-05,1.003872790631204,6.0233333333333325,0.99475,0.95,False,0.09189645848475056,1.0414530374655246,207.83820818375816,0.0001961924536681594,1.1749706464713582e-11,1.0992830205257182,-80476.9923410727,-78727.90611112244,112581.65701794757,3.6156797559163932e-12,-2.5237274931875824e-12,4.4093469535991956e-12,8.196621565635101e+25,Pe10,10.0,4.5532294123546396e-09,0.8892716535433072,0.8892716535433071,0.0007286280317427969
79,366.4,0.9955,4623438.886072039,245.56924984460036,2.4135902490808157e-07,0.023603846339179415,8.239273593513025e-06,1120.2817751119555,9.151668515242721e-05,1.0038281276625367,6.1066666666666665,0.9955,0.95,False,0.09251668515242721,1.0384997189496668,207.40332811919026,0.00019639803259982437,1.1720122956043426e-11,1.1067515285793184,-79729.30833819661,-78002.07009396036,111539.61424996203,1.091746383043167e-12,-2.2284888106815234e-12,2.481546401786714e-12,1.433002876533152e+26,Pe10,10.0,4.562979562790541e-09,0.9015748031496064,0.9015748031496063,0.0007722090661251157
80,371.4,0.99645,4629803.3247166285,245.90729052430788,2.5672316073869533e-07,0.02130119020207023,6.51753239476428e-06,1135.5694630911034,9.17817064738148e-05,1.0038061006128762,6.1899999999999995,0.99645,0.95,False,0.0927817064738148,1.0372438718399695,207.12276247750242,0.0001965310066190148,1.1704781198190124e-11,1.1099462599978789,-79394.02876716109,-77676.55364750502,111072.31333880882,6.381783565925269e-13,-2.2331300843921627e-12,2.3225291362306923e-12,1.5201961029445232e+26,Pe10,10.0,4.569260775580307e-09,0.9138779527559057,0.9138779527559056,0.0008588285764759145
81,376.4,0.997,4637881.210158128,246.336339186371,2.679322818938978e-07,0.018197338075175637,4.903526820071186e-06,1150.8571510702513,9.226989930781644e-05,1.0037768508952623,6.2733333333333325,0.997,0.95,False,0.09326989930781644,1.034939953324897,206.76803781887804,0.00019669951554485965,1.1680879596039289e-11,1.115819016007874,-78812.64069874307,-77112.01099197488,110261.9361934826,-1.0639705703957171e-13,-2.3175520697422913e-12,2.319993088290019e-12,1.5026633981621761e+26,Pe10,10.0,4.577233028937254e-09,0.9261811023622049,0.9261811023622047,0.0008955185678650021
82,381.4,0.99805,4646451.622979193,246.79154793881443,2.954905442478339e-07,0.01508975053138122,3.328657917966559e-06,1166.144839049399,9.254799278632877e-05,1.003750314662872,6.3566666666666665,0.99805,0.95,False,0.09354799278632876,1.0336329959415953,206.39210897488536,0.00019687857127781395,1.1662417179673049e-11,1.119175527197172,-78449.96981057338,-76759.84785383676,109756.42125098669,-2.76723507672759e-13,-2.157316524326477e-12,2.1749920656937546e-12,1.5905507282410162e+26,Pe10,10.0,4.585691369040981e-09,0.9384842519685039,0.9384842519685039,0.0011290282096013916
83,386.4,0.99865,4655892.08741456,247.2929685970525,2.660827036313571e-07,0.010859204949839751,2.0865754517709716e-06,1181.432527028547,9.31036278294432e-05,1.00373640173391,6.4399999999999995,0.99865,0.95,False,0.0941036278294432,1.0310333961871634,205.97647548894602,0.00019707710872749043,1.1634445116147903e-11,1.1258385541241023,-77797.312281353,-76125.86520729412,108846.5394569872,2.9694658033042843e-12,-2.3429314436246767e-12,3.782466775335743e-12,9.016055422031647e+25,Pe10,10.0,4.5950083833550665e-09,0.9507874015748032,0.9507874015748031,0.0014213976782225897
84,391.4,0.9992,4658248.525598231,247.41812841236063,3.430392092740238e-07,0.008315488468429447,1.412409311119401e-06,1196.7202150076948,9.413862449875857e-05,1.0037282219658805,6.5233333333333325,0.9992,0.95,False,0.09513862449875857,1.0262321516525685,205.87395722825897,0.00019712617148433134,1.1600707917314e-11,1.1382303372988172,-76726.64621300819,-75085.64610396135,107353.77259298087,2.4406781041535757e-13,-1.9928456166199162e-12,2.007735726574133e-12,1.657085966259928e+26,Pe10,10.0,4.59733400710354e-09,0.9630905511811024,0.9630905511811023,0.0021214619397112435
85,396.4,0.99955,4660085.459627349,247.51569529334688,4.0760796838371987e-07,0.006181840879188374,7.232449253523517e-07,1212.0079029868425,9.456281153169777e-05,1.0037241458948711,6.6066666666666665,0.99955,0.95,False,0.09556281153169777,1.0242796238724006,205.79364059385057,0.0001971646346898386,1.1585660241142506e-11,1.1433099161678777,-76286.35992866292,-74657.8166009249,106739.86270734493,2.1380723259117785e-12,-2.31619755910324e-12,3.152161861901386e-12,1.0447697875501273e+26,Pe10,10.0,4.59914692009744e-09,0.9753937007874015,0.9753937007874016,0.0025987205618809
86,401.4,0.9998,4664432.041385268,247.7465595586659,3.892591310124343e-07,0.0021949200493070527,1.0422838266077594e-07,1227.2955909659904,9.492016468071798e-05,1.003714412218891,6.6899999999999995,0.9998,0.95,False,0.09592016468071797,1.0226415169795084,205.60386428871712,0.00019725560706964723,1.1569555951858058e-11,1.1475964036268662,-75894.97950527298,-74277.50492521953,106194.14132626064,4.392334234649855e-13,-2.148724655528736e-12,2.1931583722033975e-12,1.488319787994235e+26,Pe10,10.0,4.6034366629096855e-09,0.9876968503937008,0.9876968503937008,0.0023738344596459016
