z_m,z_mm,offset_D_mm,r_mm,theta_deg,pride_signed_peak,pride_peak_abs,pride_signed_norm,pride_abs_norm,pride_signed_side_norm,pride_abs_side_norm,dipole_signed,dipole_abs,dipole_signed_norm,dipole_abs_norm,dipole_signed_side_norm,dipole_abs_side_norm,side,snapshot_index,snapshot_Time_s,snapshot_Porosity
0.07200000000000015,72.00000000000014,45.0,84.90583018850955,32.005383208083444,2456197446073574.5,2456197446073574.5,0.6737924980956761,0.6737924980956761,0.896603754391448,0.896603754391448,117.6305040928126,117.6305040928126,0.6188795273300253,0.6188795273300253,0.6188795273300253,0.6188795273300253,porous/transmitted,24,5769.2,0.75115
0.07100000000000015,71.00000000000014,45.0,84.05950273467016,32.366638064724945,2466663023891561.5,2466663023891561.5,0.6766634512567377,0.6766634512567377,0.9004240809610743,0.9004240809610743,119.53577430351518,119.53577430351518,0.6289035660479521,0.6289035660479521,0.6289035660479521,0.6289035660479521,porous/transmitted,24,5769.2,0.75115
0.07000000000000015,70.00000000000014,45.0,83.2165848854663,32.735226272107546,2477163137466440.0,2477163137466440.0,0.6795438783849457,0.6795438783849457,0.9042570143711397,0.9042570143711397,121.46981593885224,121.46981593885224,0.6390789774545849,0.6390789774545849,0.6390789774545849,0.6390789774545849,porous/transmitted,24,5769.2,0.75115
0.06900000000000014,69.00000000000014,45.0,82.377181306476,33.11134196037197,2487690353405698.0,2487690353405698.0,0.6824317403266004,0.6824317403266004,0.9080998411558987,0.9080998411558987,123.43215396973362,123.43215396973362,0.6494032623191246,0.6494032623191246,0.6494032623191246,0.6494032623191246,porous/transmitted,24,5769.2,0.75115
0.06800000000000014,68.00000000000014,45.0,81.54140052758488,33.495184673741136,2498236595538704.5,2498236595538704.5,0.685324821598906,0.685324821598906,0.9119496132115984,0.9119496132115984,125.42219968815431,125.42219968815431,0.6598733233214101,0.6598733233214101,0.6598733233214101,0.6598733233214101,porous/transmitted,24,5769.2,0.75115
0.06700000000000014,67.00000000000014,45.0,80.70935509592441,33.88695946405164,2508793099827181.5,2508793099827181.5,0.6882207180208574,0.6882207180208574,0.9158031313371173,0.9158031313371173,127.43923956768384,127.43923956768384,0.6704854064445438,0.6704854064445438,0.6704854064445438,0.6704854064445438,porous/transmitted,24,5769.2,0.75115
0.06600000000000014,66.00000000000014,45.0,79.88116173416621,34.28687697720891,2519350366226333.5,2519350366226333.5,0.69111682350762,0.69111682350762,0.9196569276614812,0.9196569276614812,129.48242325772537,129.48242325772537,0.6812350378100918,0.6812350378100918,0.6812350378100918,0.6812350378100918,porous/transmitted,24,5769.2,0.75115
0.06500000000000014,65.00000000000014,45.0,79.05694150420959,34.69515353123391,2529898107294221.0,2529898107294221.0,0.6940103159728774,0.6940103159728774,0.9235072468843657,0.9235072468843657,131.5507506630043,131.5507506630043,0.6921169557004783,0.6921169557004783,0.6921169557004783,0.6921169557004783,porous/transmitted,24,5769.2,0.75115
0.06400000000000014,64.00000000000014,45.0,78.23681997627472,35.112011184422144,2540425193334479.5,2540425193334479.5,0.6968981422801935,0.6968981422801935,0.9273500262511409,0.9273500262511409,133.64305806014377,133.64305806014377,0.7031250375152863,0.7031250375152863,0.7031250375152863,0.7031250375152863,porous/transmitted,24,5769.2,0.75115
0.06300000000000014,63.00000000000014,45.0,77.42092740338376,35.537677791974325,2550919593844072.0,2550919593844072.0,0.6997770021807599,0.6997770021807599,0.9311808741791158,0.9311808741791158,135.7580032043265,135.7580032043265,0.7142522214141839,0.7142522214141839,0.7142522214141839,0.7142522214141839,porous/transmitted,24,5769.2,0.75115
